Time,heading
218.750003259,-1.7548505067825317
218.80000326,-1.7548505067825317
218.80000326,-1.7489489316940308
218.900003261,-1.7434557676315308
218.900003261,-1.7374516725540161
219.000003263,-1.7313474416732788
219.050003264,-1.728087306022644
219.100003264,-1.7267402410507202
219.150003265,-1.7273029088974
219.200003266,-1.7286471128463745
219.200003266,-1.7301868200302124
219.300003267,-1.730220913887024
219.350003268,-1.7302347421646118
219.400003269,-1.7302569150924683
219.400003269,-1.7302738428115845
219.45000327,-1.7302840948104858
219.50000327,-1.7298623323440552
219.600003272,-1.7298558950424194
219.650003273,-1.729605793952942
219.700003273,-1.728650689125061
219.750003274,-1.7272835969924927
219.800003275,-1.7255460023880005
219.800003275,-1.7238515615463257
219.900003276,-1.7218726873397827
219.900003276,-1.7196213006973267
220.000003278,-1.7173060178756714
220.000003278,-1.7145501375198364
220.100003279,-1.711333155632019
220.15000328,-1.7077752351760864
220.200003281,-1.704149603843689
220.200003281,-1.700628638267517
220.250003281,-1.697372555732727
220.300003282,-1.6942294836044312
220.400003284,-1.6912070512771606
220.400003284,-1.6880160570144653
220.450003284,-1.6856571435928345
220.550003286,-1.6835137605667114
220.600003287,-1.6814082860946655
220.600003287,-1.6793030500411987
220.650003287,-1.676653265953064
220.750003289,-1.6735635995864868
220.80000329,-1.6703559160232544
220.85000329,-1.6669467687606812
220.900003291,-1.6645325422286987
220.950003292,-1.6621872186660767
221.000003293,-1.6619340181350708
221.050003293,-1.6609395742416382
221.100003294,-1.6616441011428833
221.150003295,-1.6611295938491821
221.200003296,-1.6644119024276733
221.250003296,-1.669925570487976
221.300003297,-1.67644202709198
221.350003298,-1.6814974546432495
221.350003298,-1.6857527494430542
221.400003299,-1.6873623132705688
221.450003299,-1.6870471239089966
221.5000033,-1.6834224462509155
221.600003302,-1.6794148683547974
221.650003302,-1.6747061014175415
221.650003302,-1.6701284646987915
221.700003303,-1.6637767553329468
221.800003305,-1.6579469442367554
221.850003305,-1.6514638662338257
221.900003306,-1.6472431421279907
221.900003306,-1.6432756185531616
221.950003307,-1.6409672498703003
222.050003308,-1.637872576713562
222.100003309,-1.6372731924057007
222.100003309,-1.6373530626296997
222.200003311,-1.6402097940444946
222.200003311,-1.6437212228775024
222.300003312,-1.6477378606796265
222.300003312,-1.650182843208313
222.350003313,-1.6501151323318481
222.400003314,-1.6460474729537964
