Time,pos x,pos y,pos z
74.950001116,-699.1255303735999,-3625.2461009055296,695.9499313877088
75.000001117,-699.1956692835292,-3625.4489289332882,695.9498900902984
75.050001118,-699.1540425097398,-3625.0760381012506,695.9498616131194
75.100001119,-699.1989274488775,-3624.8522510404932,695.949843086508
75.150001119,-699.539333059793,-3624.9247178197775,695.9498279646243
75.150001119,-699.3198701222695,-3625.2359555122243,695.9498219184117
75.250001121,-698.9002669907593,-3625.4910168706006,695.9498158426621
75.300001122,-699.2584286808509,-3625.3916620521463,695.9498085337015
75.300001122,-699.1250802497213,-3625.3686103586715,695.9497990928132
75.350001122,-699.0978361992317,-3625.521857355646,695.9497966142277
75.400001123,-698.8855790087777,-3625.3947502508668,695.9497916595785
75.450001124,-698.7594530520277,-3625.281524643558,695.9497899220527
75.550001125,-698.9462838186595,-3625.133554176934,695.9497863630461
75.550001125,-699.0604905039736,-3624.974849011342,695.9497833037092
75.600001126,-698.7231642357987,-3625.3145711005573,695.9497835423518
75.700001128,-698.7614840389517,-3625.3195439075103,695.9497801581008
75.750001128,-698.7950638620177,-3625.315248650712,695.9497766936138
75.800001129,-698.9357184285129,-3625.451051843121,695.9497750311472
75.800001129,-699.0648620188136,-3625.4605419003715,695.9497753878402
75.85000113,-699.1928543267107,-3625.2494369458755,695.9497708658434
75.950001131,-699.0198165409572,-3624.806886363426,695.9497710665219
76.000001132,-698.8960750784098,-3624.8828371663853,695.9497681287846
76.000001132,-698.8111141813475,-3624.9349982035906,695.9497681287846
76.100001133,-699.0062814994654,-3625.07889647358,695.9497682184067
76.150001134,-699.3175070043676,-3625.28512600276,695.9497680846537
76.200001135,-699.4779115803127,-3625.2640248939856,695.9497681828599
76.250001136,-699.4969730455374,-3625.2232745608126,695.9497692979736
76.250001136,-699.2845173211961,-3625.065658840371,695.9497679992933
76.350001137,-699.1091776518151,-3625.546680248167,695.9497830357914
76.400001138,-699.280393875222,-3625.366066148453,695.9497995773244
76.450001139,-699.3346951887058,-3625.2037179849112,695.9498157205429
76.500001139,-699.56919149948,-3625.4142724968237,695.949831179321
