Time,pos x,pos y,pos z
218.750003259,485.9874883278466,-5769.242577554325,697.698435822101
218.80000326,486.09659487757557,-5769.7394459810575,697.698435822101
218.80000326,486.0539029716268,-5769.499020059689,697.6910170463689
218.900003261,486.09055689373923,-5769.852159130201,697.6837639196071
218.900003261,485.8940160660278,-5770.054264687755,697.6767511185604
219.000003263,485.95237760620506,-5770.338410705057,697.6700471056654
219.050003264,485.23240259991735,-5770.630517297575,697.6637274148765
219.100003264,485.3974264652287,-5770.908341260301,697.6578733961708
219.150003265,485.08861045728446,-5771.396033328512,697.6479472951975
219.200003266,484.93177626876445,-5771.757446193753,697.6479472951975
219.200003266,484.93757425991464,-5771.383779569441,697.6440323896945
219.300003267,485.25305308727644,-5771.500644928084,697.6407788675762
219.350003268,485.1328983984648,-5771.765908694256,697.6381122030701
219.400003269,485.3636860954656,-5771.722764869197,697.6359977338082
219.400003269,485.49407284274724,-5771.655944916099,697.6343869792802
219.45000327,485.11786545870444,-5771.707758934685,697.6331998228043
219.50000327,485.0654819983696,-5771.61245988577,697.6323482333203
219.600003272,485.0511324974635,-5771.664425289399,697.6311182160989
219.650003273,485.1979170872772,-5772.104576153958,697.6311182160989
219.700003273,485.39436571631353,-5771.91079182772,697.6304829727696
219.750003274,485.2423317084328,-5771.936849272637,697.6296949213652
219.800003275,485.3475843263642,-5772.035720786913,697.6287801167249
219.800003275,485.03078867756005,-5772.0988014614995,697.627793822205
219.900003276,485.20071202615605,-5772.419653350199,697.6267494688412
219.900003276,484.91360202154203,-5772.613696924392,697.6256475581896
220.000003278,485.0507210850546,-5772.506028165525,697.6244747256519
220.000003278,485.2323784546031,-5772.48411436305,697.6232115468788
220.100003279,485.1625166968285,-5772.430198269331,697.621853433789
220.15000328,485.2812248211698,-5772.799277359795,697.620389120548
220.200003281,485.18445905473953,-5772.995383456724,697.6188357431176
220.200003281,485.2159391394943,-5773.005028007091,697.6172096119328
220.250003281,485.3429698610664,-5772.976033245405,697.615505706178
220.300003282,485.0608174825919,-5773.1069850049735,697.6137298992868
220.400003284,484.99963186393234,-5773.226887257254,697.6118654566873
220.400003284,485.2151900690605,-5773.071670703695,697.6098754275874
220.450003284,485.0434268269054,-5772.801757808612,697.6077363610334
220.550003286,484.8521849273224,-5772.699660264302,697.6054117140882
220.600003287,485.0703741346496,-5773.37214358548,697.602887655434
220.600003287,485.0503076266007,-5773.825790682334,697.6001651182225
220.650003287,484.80105426712913,-5773.899076428484,697.5971977553854
220.750003289,484.8864949371163,-5774.0578719005925,697.593956383598
220.80000329,484.660833827803,-5774.610377361828,697.5904285441991
220.85000329,484.5395383517707,-5774.870720962507,697.5866021588702
220.900003291,484.52873839284706,-5774.902337068775,697.5824940383178
220.950003292,484.8383743610756,-5775.262804173501,697.5781605643346
221.000003293,484.9744886169623,-5775.803476529274,697.5736378832222
221.050003293,485.3949764907544,-5775.904045586278,697.5689592239702
221.100003294,485.36064118906154,-5776.144101120264,697.5641469323403
221.150003295,485.1553750156468,-5776.455349895554,697.5592155877391
221.200003296,484.7035701952685,-5776.716035986022,697.5541040907525
221.250003296,484.76970825171384,-5776.684404029261,697.5487729618269
221.300003297,484.74164135304176,-5776.9590816208065,697.543237768609
221.350003298,484.461087291362,-5776.79556071171,697.5375515284376
221.350003298,484.8043072143056,-5777.19453810132,697.5317178216139
221.400003299,485.02873588920016,-5777.829607654428,697.5257122172491
221.450003299,485.1548528753767,-5778.287373364784,697.519527754131
221.5000033,484.9219110366965,-5778.497126999263,697.5131471133162
221.600003302,484.85174286989235,-5779.113363464276,697.4996701657615
221.650003302,484.4620018918751,-5779.6605689262215,697.4996701657615
221.700003303,484.63766797020725,-5779.874371524471,697.4926265899797
221.700003303,484.5443477517129,-5779.882480756048,697.4854761178697
221.800003305,484.37379985602047,-5780.100493589263,697.4782386860848
221.850003305,484.6550795023294,-5780.802990691997,697.470880779974
221.900003306,484.7669756624741,-5781.535256357277,697.4557673960073
221.900003306,484.75865718567684,-5781.834753510883,697.4557673960073
221.950003307,484.77388929328373,-5782.092109048954,697.4479820943928
222.050003308,484.5072947429195,-5782.4015112497345,697.4400679800608
222.100003309,484.7864489567445,-5782.820893048588,697.4320523510919
