Time,pos x,pos y,pos z
161.400002405,600.3612036718496,-5576.687196918105,700.6547688152701
161.450002405,600.2281670632264,-5576.650058003871,700.6536523604716
161.450002405,600.0651259303494,-5576.8286026952455,700.6524840577165
161.550002407,600.3133642125114,-5576.63658727717,700.6512606018534
161.600002408,599.8525274281839,-5576.9957766344205,700.6499602796163
161.650002408,599.4259439401818,-5576.765389546343,700.6485721468708
161.700002409,599.3766456340815,-5576.95818622073,700.6470959623236
161.75000241,599.2698224243009,-5576.86131162279,700.6438728664132
161.75000241,598.8781978998514,-5577.246638223731,700.6438728664132
161.850002411,598.5028589957406,-5577.507236670559,700.6421272043568
161.850002411,598.4099021686334,-5577.643889967263,700.6402994268122
161.950002413,598.308617466109,-5577.842484332093,700.6384153504571
161.950002413,598.0551742614731,-5577.661936398093,700.6364894604706
162.050002414,597.8562409147156,-5577.611571287976,700.6345238638493
162.100002415,597.9096851158134,-5577.867522300546,700.6324635584931
162.150002416,597.7675384102109,-5577.76160199576,700.6302698898367
162.150002416,597.5589729165617,-5577.828137755474,700.6279253338879
162.250002417,597.4823864799109,-5578.154799858388,700.6254349063436
162.250002417,596.9307152667134,-5578.452190309895,700.6228487881906
162.350002419,596.6458834613529,-5578.432601467138,700.6201686222638
162.350002419,596.0735989732634,-5578.373541447132,700.6174123362046
162.45000242,595.340478593548,-5578.566001765381,700.6145807750978
162.500002421,595.4806734128346,-5578.818690041767,700.611668376844
162.550002422,595.3129148714992,-5578.850591808887,700.6086785407
162.600002422,595.1874635509379,-5579.078592272215,700.6056658258633
162.650002423,594.7071800436032,-5578.648806344939,700.6026931621842
162.650002423,594.519225083494,-5578.832385041894,700.5997887023988
162.750002425,594.5106296826107,-5578.760509303686,700.5941046201831
162.750002425,593.8001909503273,-5578.94115334816,700.5941046201831
162.850002426,593.5235296015264,-5579.3043470520415,700.5912584872938
162.850002426,592.9853474791117,-5579.193839426701,700.5883633379183
162.950002428,592.9228234887194,-5579.237184397538,700.585398673093
163.000002428,592.9560805042993,-5579.064782624009,700.582357653678
163.050002429,592.5977730658936,-5579.02984874398,700.5792233710098
163.050002429,592.2639331188241,-5579.374365748381,700.5760014316589
163.150002431,591.8329563362912,-5579.197999777273,700.5726838554863
163.200002431,591.5854474325653,-5579.488169478503,700.5692864488858
163.250002432,590.8661218677471,-5579.620175280375,700.5658291579318
163.300002433,590.1514849570348,-5579.520625032973,700.5623236915542
163.350002434,589.6336835908506,-5579.879977527633,700.5552237354586
163.400002434,589.3013060118463,-5579.841840977518,700.5552237354586
163.450002435,588.7247443512919,-5579.807158380996,700.5516296198356
163.450002435,588.5930910272112,-5579.916225531126,700.548010653496
163.500002436,588.6613062924365,-5579.709717113618,700.5443694410686
163.600002437,588.1038374059691,-5580.03527311292,700.5407127791007
163.650002438,587.94296480512,-5579.966929334524,700.5370436502227
163.650002438,587.1373537133741,-5579.341326416367,700.5333522630764
163.75000244,586.8154996945756,-5579.810918411095,700.5296281538932
163.80000244,586.3251034448718,-5579.9628832172175,700.5258648519026
163.850002441,585.5495569747712,-5579.940554747728,700.5220533900898
163.850002441,585.0662245689601,-5579.607644695695,700.5181802759978
163.900002442,584.779185831178,-5579.711022249734,700.5142469644486
164.000002443,584.2453019384365,-5579.977203499132,700.5062200865965
164.050002444,583.8573774602996,-5579.573303705918,700.5062200865965
164.100002445,583.6633680475953,-5579.469919365817,700.5021592952446
164.100002445,583.5414793835253,-5579.102347437075,700.4980706670588
164.200002446,583.2281658243936,-5579.132955111296,700.4897883953093
164.250002447,582.8858623650533,-5578.942143034401,700.4897883953093
164.250002447,582.8299249320518,-5579.144577413821,700.4855771249553
164.350002449,582.5333458258333,-5579.215479538508,700.4813114221704
164.400002449,581.7850846419572,-5579.639866105736,700.4726713775309
164.45000245,581.3063450133809,-5579.461378732987,700.4726713775309
164.500002451,580.4576709506099,-5578.963736430346,700.468332159544
164.500002451,580.1780957648173,-5578.81238637159,700.4639864135918
164.600002452,580.2014397963853,-5579.197562905944,700.4596346619346
164.600002452,579.223420348813,-5579.026454212316,700.4552796945667
164.650002453,578.4961714380437,-5579.109642004559,700.4508955981939
164.700002454,578.128069161458,-5579.672584048347,700.4464820750252
164.800002455,577.8599557131386,-5579.709464776927,700.4420352684006
164.850002456,577.6656732033575,-5580.0279627569735,700.4375577175792
164.850002456,577.1174054637205,-5580.358400287235,700.433072410751
164.950002457,576.0394364459212,-5580.499301914057,700.4285961039674
165.000002458,575.6357096758726,-5579.750550983015,700.4241413484209
165.050002459,574.8235631756988,-5579.660787209926,700.4196962063398
165.050002459,574.1744130837518,-5579.686133354912,700.4152431633877
165.15000246,573.6896705246634,-5579.997519163548,700.4107700587223
165.15000246,573.3044314361775,-5579.896811160762,700.4063015763988
165.250002462,573.2250674342616,-5579.6316978772675,700.3973823551776
165.300002463,572.6622582901939,-5579.7574888678355,700.3973823551776
165.350002463,572.1159609282022,-5579.442162432719,700.3929540829297
165.350002463,571.958465589534,-5579.576128787769,700.3885633451532
165.450002465,571.7088890440259,-5579.395711793754,700.3842017376112
