Time,pos x,pos y,pos z
218.750003259,485.5925629914755,-5770.5571903345535,697.654938364946
218.80000326,485.5925629914755,-5770.5571903345535,697.654938364946
218.900003261,485.42436888178196,-5771.622496445649,697.6391805443425
219.000003263,485.4097519121256,-5771.543951030396,697.6250247156204
219.050003264,485.4097519121256,-5771.543951030396,697.6250247156204
219.100003264,485.29226766406646,-5772.07746956014,697.6183864905224
219.100003264,485.26043353050784,-5772.235263566609,697.6086623379679
219.150003265,485.22913640915766,-5772.378342528581,697.5988486464238
219.200003266,485.20543424113424,-5772.443236863509,697.5890406477479
219.250003267,485.1560012657922,-5772.402595558152,697.5636221750468
219.350003268,485.1830799551295,-5772.302163997359,697.5583342574843
219.400003269,485.2171634657747,-5772.265509447858,697.5542887542257
219.45000327,485.2459101509879,-5772.219786069605,697.5399911163139
219.550003271,485.1999258071206,-5772.1955807312215,697.5374130584246
219.600003272,485.17897836039555,-5772.1409159357945,697.5451441166706
219.700003273,485.1943293647462,-5772.192336723332,697.5436496946805
219.750003274,485.22325739882876,-5772.161772109802,697.5428895236919
219.750003274,485.2126023196095,-5772.19853488402,697.5370822864569
219.800003275,485.2014719606817,-5772.242395688767,697.5312775600273
219.850003276,485.1745070367134,-5772.474771506322,697.5382748976879
219.900003276,485.1745070367134,-5772.474771506322,697.5382748976879
219.950003277,485.1292818460446,-5772.584590432558,697.5375812019809
220.000003278,485.1292818460446,-5772.584590432558,697.5375812019809
220.100003279,485.12584757303046,-5772.662532820283,697.5290868872821
220.15000328,485.13058282309765,-5772.741147246604,697.5365230451803
220.15000328,485.1453463876224,-5772.794018311594,697.5354016552044
220.200003281,485.1264895547753,-5773.03392879874,697.5355169909726
220.300003282,485.12180297924107,-5773.250865596074,697.5273277402914
220.350003283,485.0868589462151,-5773.608901866835,697.526282307953
220.400003284,485.0868589462151,-5773.608901866835,697.526282307953
220.450003284,485.09115304522055,-5773.616907163033,697.5326525286548
220.500003285,485.0608807261451,-5773.561747175008,697.531401764787
220.550003286,485.02822920369806,-5773.778298036489,697.5268843005609
220.600003287,484.9952381119832,-5774.01551104449,697.522355098451
220.700003288,484.9704534388358,-5774.279793246726,697.5201814719102
220.750003289,484.9704534388358,-5774.279793246726,697.5201814719102
220.750003289,484.96371356891416,-5774.496722029971,697.5234684060786
220.80000329,484.9200907763176,-5775.0152204959295,697.5215790241631
220.85000329,484.91034144239916,-5775.041906293567,697.5192002213774
220.900003291,484.865904852475,-5775.614369914263,697.5170115582024
221.000003293,484.9058304838178,-5775.664668698605,697.5156046484024
221.050003293,484.87590858109223,-5776.240262792642,697.51358967761
221.050003293,484.8913869331237,-5776.507231539843,697.510418454048
221.100003294,484.8812530451389,-5776.50966861351,697.5075039321998
221.150003295,484.82727979113747,-5776.78302176068,697.504185636045
221.200003296,484.7417291715004,-5777.3529261634285,697.4987738126058
221.300003297,484.71389409760843,-5777.374618466943,697.4939592953599
221.350003298,484.6240744803241,-5777.89466439407,697.4889959978019
221.400003299,484.5473657710974,-5778.343307261001,697.4831402981247
221.450003299,484.48011977951336,-5779.091942440368,697.4781550311874
221.550003301,484.4204262386528,-5780.4505246598,697.4638878577334
221.600003302,484.4204262386528,-5780.4505246598,697.4638878577334
221.650003302,484.4204262386528,-5780.4505246598,697.4638878577334
221.700003303,484.38852893347894,-5780.5488462549965,697.4512135049375
221.750003304,484.3335517980149,-5782.144031228693,697.4394772504522
221.800003305,484.32661148798434,-5781.755180594178,697.4332080204144
221.850003305,484.32661148798434,-5781.755180594178,697.4332080204144
221.950003307,484.2945720462273,-5782.614151427329,697.4274226936739
221.950003307,484.2771641684602,-5783.062093054956,697.420201464842
222.050003308,484.29411010382427,-5783.09020082109,697.413043350296
222.100003309,484.2073243602648,-5784.378913799999,697.3993205495251
222.200003311,484.2091986452445,-5784.858677128865,697.3916697031182
