Time,pos x,pos y,pos z
161.400002405,600.1169630027659,-5577.3959636626205,700.5715448718336
161.450002405,600.1169630027659,-5577.3959636626205,700.5715448718336
161.450002405,599.8572008956555,-5577.603779758196,700.570542533771
161.550002407,599.7647512000888,-5577.657069917921,700.5763550263662
161.600002408,599.2490312857292,-5578.025907532608,700.568539800651
161.650002408,599.2490312857292,-5578.025907532608,700.568539800651
161.700002409,599.2490312857292,-5578.025907532608,700.568539800651
161.700002409,599.359701179161,-5577.830442947285,700.5744153693822
161.75000241,598.4769504197159,-5578.074429969475,700.5674050039047
161.800002411,598.6637743291083,-5577.999869948263,700.5662721722846
161.850002411,598.6637743291083,-5577.999869948263,700.5662721722846
161.950002413,597.7328217488999,-5578.449946243954,700.5658270693253
162.000002413,597.6758891969396,-5578.283106235616,700.5660853057494
162.100002415,597.4085884908596,-5578.269407142662,700.5647695015906
162.200002416,596.841596958241,-5578.263849726215,700.5622219917124
162.250002417,596.528158087259,-5578.28817961495,700.5607489235333
162.300002418,595.102470005166,-5578.317624208546,700.5534902317802
162.350002419,595.0884722316262,-5578.31107347363,700.552373843512
162.400002419,595.0884722316262,-5578.31107347363,700.552373843512
162.500002421,594.0425650547655,-5578.307992943093,700.5500613095659
162.550002422,594.0425650547655,-5578.307992943093,700.5500613095659
162.600002422,594.0651596802004,-5578.428360994534,700.5522929264281
162.650002423,594.0757609134005,-5578.48621262806,700.5501042074656
162.650002423,593.3946227147167,-5578.4780104330475,700.5481185894942
162.700002424,593.0809024142595,-5578.549067270999,700.5407691277738
162.750002425,592.8068819661,-5578.5698425533765,700.5382790174071
162.850002426,592.1327170334619,-5578.648334089487,700.5364012723987
162.900002427,591.7634623201259,-5578.73157517081,700.5370874669967
163.000002428,590.8186647594682,-5578.800748051224,700.5292057496492
163.10000243,591.1583152961798,-5578.7956150863865,700.5300853343647
163.10000243,590.6298555441717,-5578.86290688912,700.5261166187594
163.150002431,590.0869209652863,-5578.927563029558,700.5221409416401
163.250002432,589.6998838768327,-5579.007223489098,700.5188855700897
163.300002433,588.1703245198194,-5579.124160930284,700.5149364516482
163.400002434,588.1703245198194,-5579.124160930284,700.5149364516482
163.400002434,588.1266000612336,-5579.182777776078,700.5112900061799
163.450002435,588.1266000612336,-5579.182777776078,700.5112900061799
163.500002436,587.5480936193943,-5579.198423359795,700.5069772070257
163.550002437,586.9611143492177,-5579.212056785087,700.502651263431
163.650002438,586.6348413379136,-5579.231639711179,700.4971728196736
163.700002439,586.1993440361282,-5579.246619074997,700.4969769325528
163.80000244,584.1958577893732,-5579.323547122696,700.4856685750159
163.850002441,584.1958577893732,-5579.323547122696,700.4856685750159
163.900002442,584.141886464347,-5579.402153576483,700.4784302544163
164.000002443,583.3038073655066,-5579.492192917555,700.4763386388942
164.050002444,582.4023215199203,-5579.493315902461,700.4680310315102
164.100002445,581.9790193210679,-5579.526501649592,700.4651622887758
164.150002446,581.5528272640415,-5579.498409856225,700.4620128806562
164.250002447,581.5528272640415,-5579.498409856225,700.4620128806562
164.250002447,580.7090694842065,-5579.414362848461,700.4559618291037
164.350002449,580.30382570603,-5579.447356298568,700.4517574285554
164.400002449,580.30382570603,-5579.447356298568,700.4517574285554
164.45000245,579.8672303612643,-5579.446620157383,700.4473478956849
164.500002451,579.4229035788461,-5579.447320337744,700.4429298694679
164.500002451,578.5311366530709,-5579.429488866866,700.4359782167861
164.550002451,578.5311366530709,-5579.429488866866,700.4359782167861
164.600002452,578.1416106782362,-5579.439908707388,700.4336096700941
164.650002453,577.2344627969751,-5579.395340779506,700.4254662483255
164.750002454,576.7917727460373,-5579.410361379586,700.4207154497004
164.800002455,576.33995625796,-5579.408637134277,700.4119436569482
164.850002456,576.33995625796,-5579.408637134277,700.4119436569482
164.900002457,575.9248795857579,-5579.457727576635,700.4083387043125
164.950002457,574.9328846839085,-5579.465747662307,700.4047351123127
165.050002459,574.4755146109546,-5579.447485098088,700.4008454256624
165.050002459,573.7789304227463,-5579.42681179092,700.3963602852976
165.10000246,572.5816796123742,-5579.363920037162,700.3869430252049
165.200002461,572.9785017520563,-5579.388443852616,700.3823251415989
165.250002462,571.639165188292,-5579.404697444418,700.3738272717707
165.300002463,571.2005042996398,-5579.458691243676,700.369136345531
165.350002463,571.2005042996398,-5579.458691243676,700.369136345531
165.400002464,569.8667030750137,-5579.427348141575,700.3612034467488
165.450002465,570.3000211954671,-5579.4481024686465,700.3570628278588
165.550002466,569.8779036144115,-5579.406752029971,700.3526688723334
165.600002467,569.2500884554684,-5579.381682594815,700.3479526507175
165.700002469,568.6351561166175,-5579.353973827666,700.338976620905
165.750002469,567.8449274463298,-5579.399863025358,700.3301424586301
165.850002471,567.8449274463298,-5579.399863025358,700.3301424586301
165.850002471,567.4575485875957,-5579.469937061097,700.3265217762719
165.950002472,566.6208138954296,-5579.461739886815,700.3228360056106
165.950002472,566.1901374532112,-5579.454739212057,700.319333914187
166.000002473,565.7601601606555,-5579.410167979722,700.310669529334
166.050002474,565.3318289181727,-5579.400339374881,700.3060804817949
166.150002475,564.9238584425784,-5579.432764542688,700.3022342050169
166.150002475,564.0765658677217,-5579.418170223176,700.2973107200918
166.200002476,564.0765658677217,-5579.418170223176,700.2973107200918
166.300002478,564.083062911076,-5579.4232902837,700.2929052481105
166.300002478,563.6185811513321,-5579.4038845877885,700.2882716960828
166.350002478,562.9518858449642,-5579.400059352416,700.2839927498502
166.400002479,561.3507700761983,-5579.413208067508,700.2757965445843
166.500002481,561.7434293461117,-5579.439856124199,700.2719140092854
166.550002481,560.8570358545979,-5579.342546549809,700.2639653506129
166.600002482,559.9903586455747,-5579.308006226204,700.2596836070984
166.700002484,559.5195755249667,-5579.28070414167,700.2547401986192
166.750002484,559.5195755249667,-5579.28070414167,700.2547401986192
166.800002485,558.5508810800807,-5579.300832938116,700.2460632094632
166.900002487,558.0858533073683,-5579.290195932593,700.2419567442274
166.950002487,557.6236126215236,-5579.2734046442865,700.2378475491025
166.950002487,557.6443409517435,-5579.26168676149,700.2333736743035
167.000002488,556.7261512879504,-5579.261506682772,700.224372786284
167.050002489,556.2361637768549,-5579.230082843439,700.2196539345084
167.15000249,555.3326627595939,-5579.249871703722,700.2151516395844
167.200002491,554.9055159565019,-5579.238725819596,700.2106826714416
167.300002492,553.5149880716137,-5579.257471867834,700.2023848873255
167.350002493,553.9801633909093,-5579.253004516332,700.1982003888481
167.350002493,553.560840887094,-5579.315920196789,700.1938635092588
167.450002495,553.560840887094,-5579.315920196789,700.1938635092588
167.450002495,552.7419315259912,-5579.379958590984,700.188840469994
167.500002495,551.3880609388422,-5579.393708244954,700.1793329165336
167.600002497,551.3880609388422,-5579.393708244954,700.1793329165336
167.600002497,551.3221056145219,-5579.430620532056,700.1750833715785
167.650002498,551.3739759212519,-5579.446131636592,700.1705244548727
167.700002498,550.463811475079,-5579.458116604504,700.1621520424404
167.8000025,550.463811475079,-5579.458116604504,700.1621520424404
167.850002501,550.0837797315651,-5579.403281846336,700.157805809535
167.900002501,549.1988466003147,-5579.400022267153,700.1535328025308
167.900002501,548.7270829778886,-5579.430198019747,700.1488527012096
167.950002502,547.4552442158172,-5579.434637462385,700.1394903667936
168.000002503,547.4898919867641,-5579.412078205175,700.1356949139196
168.100002504,547.4898919867641,-5579.412078205175,700.1356949139196
168.100002504,547.0800213491984,-5579.453120409533,700.1314647363141
168.150002505,546.6879259842773,-5579.501504311517,700.1217337165244
168.200002506,546.6879259842773,-5579.501504311517,700.1217337165244
168.300002507,545.953833250639,-5579.491192381677,700.117177377184
168.300002507,545.2273781859501,-5579.502285616866,700.1126543764045
168.400002509,545.3243571145421,-5579.446698274398,700.103784673426
168.45000251,544.6515949461278,-5579.470840611665,700.0996013370128
168.50000251,544.3800919433936,-5579.4255804643735,700.0973035755712
168.550002511,544.0926203354936,-5579.4420710536515,700.0927396341702
168.650002513,543.803693505557,-5579.44973084264,700.0887272296907
168.700002513,543.5802179953679,-5579.401643653891,700.0780193843165
168.700002513,543.580217995368,-5579.4016436538905,700.0780193843165
168.750002514,543.1098130137677,-5579.384675252557,700.0740050759084
168.800002515,542.4581680592751,-5579.413112590952,700.0678609953262
168.850002516,542.4793379863852,-5579.413049615373,700.0676063610172
168.950002517,542.2577980290447,-5579.413723317271,700.062946054821
169.000002518,541.5384568819976,-5579.387625019462,700.0578360993267
169.050002519,541.5384568819975,-5579.387625019462,700.0578360993267
169.100002519,541.5591961868208,-5579.4251422442685,700.055701456823
169.200002521,541.5584658538017,-5579.412483552467,700.0554176043823
169.200002521,541.3181404813226,-5579.413857879685,700.0536756533571
169.300002522,540.8620638758077,-5579.323972126655,700.0509051828495
169.300002522,540.6434817246854,-5579.336662443051,700.048693526146
169.400002524,540.021303721225,-5579.3623393186745,700.0415553340849
169.400002524,540.0271050893424,-5579.367754042207,700.0397525921207
169.500002525,540.0271050893424,-5579.367754042207,700.0397525921207
169.500002525,539.8277999310228,-5579.360332525622,700.0403995694887
169.600002527,539.563994401772,-5579.366079159153,700.0343758338815
169.700002528,538.6903151829349,-5579.35642264274,700.0306027838013
169.700002528,538.6959376304671,-5579.370692362112,700.0288570288267
169.80000253,538.6959376304671,-5579.370692362112,700.0288570288267
169.80000253,538.48308117423,-5579.395858589007,700.0269631980049
169.85000253,538.2685413391796,-5579.420455490773,700.0250790116241
169.900002531,538.3092539760665,-5579.4083591143535,700.0259898282019
169.950002532,538.1115603264032,-5579.428706152238,700.0238884961454
170.050002533,537.6973283569428,-5579.388852641718,700.0220165520956
170.050002533,537.2433135819595,-5579.412572005424,700.0165147313683
170.150002535,537.2433135819595,-5579.412572005424,700.0165147313683
170.200002536,536.5480184632277,-5579.404303073837,700.0129107508806
170.250002536,536.5480184632277,-5579.404303073837,700.0129107508806
170.300002537,536.5525191197163,-5579.412603060538,700.0142825321242
170.300002537,535.9949088758433,-5579.390750604242,700.0092077566035
170.350002538,535.9918804935865,-5579.517878520417,700.0095986139394
170.400002539,535.9918804935862,-5579.517878520417,700.0095986139394
170.450002539,535.8382415259198,-5579.517048890308,700.0061647547892
170.550002541,535.439565126835,-5579.466082085634,700.0026230280561
170.600002542,535.439565126835,-5579.466082085634,700.0026230280561
