Time,pos x,pos y,pos z,heading
2300.650034281,-821.0007150896014,-5075.340299773669,707.0488142078764,-1.4642820643151342
2300.750034283,-821.2684221120345,-5075.285444145389,707.0486997507185,-1.4411757978104733
2300.850034284,-821.5410704328683,-5074.991098035512,707.048437527493,-1.442255468053205
2300.9500342859997,-821.8613189982674,-5074.732901774598,707.0480258382621,-1.452411383177521
2301.050034287,-822.2282068012139,-5074.265792137646,707.0474191536936,-1.4713944532435224
2301.150034289,-822.2556784074449,-5074.13054343213,707.0461047748591,-1.4844786899287548
2301.25003429,-821.6163926173725,-5074.1919069718815,707.0455553310517,-1.4809909313273821
2301.3500342919997,-821.835940728751,-5073.937432044984,707.0442700655425,-1.5337757746396852
2301.450034293,-821.3185160788704,-5073.934959447993,707.042675151821,-1.537856112622213
2301.550034295,-820.9674248429386,-5073.854863994843,707.041759780533,-1.5621274439986652
2301.650034296,-821.6870736421905,-5072.893263812584,707.0385432329747,-1.6751897552959112
2301.7500342979997,-821.4418549226091,-5072.261602922154,707.0361085551604,-1.6601821482059986
2301.850034299,-821.5407445234457,-5071.4514202428245,707.0335461236657,-1.6886994976832517
2301.950034301,-822.0524526029398,-5070.630160881319,707.0290107186867,-1.7543323286205725
2302.050034302,-821.3329699710256,-5070.784093677804,707.027310688621,-1.681919116889
2302.1500343039997,-821.9515360376844,-5069.235914697855,707.0235849774809,-1.8013101501830147
2302.2500343049996,-821.4881583673754,-5068.425664092116,707.0193964296656,-1.7407478495399686
2302.350034307,-820.8585816392016,-5067.381883052077,707.0124472861801,-1.6975910067533524
2302.450034308,-820.6402657446469,-5066.98426082228,707.0124472861801,-1.744228471445475
2302.55003431,-821.3307255802262,-5064.7651977628,707.0021142505144,-1.880571842834628
2302.6500343109997,-821.4931177848039,-5064.150725274157,706.9993337126606,-1.8807427685484956
2302.750034313,-821.652964115054,-5063.293524937649,706.9904548088073,-1.8842512936279978
2302.850034314,-821.734968821625,-5061.643220652539,706.9904548088073,-1.8844981771925946
2302.950034316,-822.0865384809618,-5060.304827760883,706.9773580967646,-1.919949744271507
2303.0500343169997,-821.3281960110008,-5059.036928900915,706.9739387648494,-1.8018242972701028
2303.150034319,-821.7283218339473,-5057.218982631237,706.9633159750244,-1.89548954226791
2303.25003432,-821.5263275570502,-5056.919719761861,706.9596599431777,-1.8603354121798472
2303.350034322,-822.0187701201896,-5056.000018884094,706.948370312531,-1.9330916653664696
2303.4500343229997,-822.2172431953626,-5054.714690484845,706.944478990299,-1.9284631597632764
2303.5500343249996,-821.6224861047355,-5053.108058431429,706.9364913328975,-1.8327812309635552
2303.650034326,-821.6653297995691,-5051.175685782527,706.9324634968851,-1.867756076220326
2303.750034328,-821.6187145893542,-5050.460091419322,706.9211613948867,-1.865516301938337
2303.8500343289998,-821.3860892257086,-5048.27237328159,706.9147348551594,-1.8296429311062434
2303.9500343309996,-820.9515569951316,-5047.199497375074,706.9095522459545,-1.72401883248507
2304.050034332,-820.6504843135295,-5047.46691251942,706.9058050222686,-1.6440949469775479
2304.150034334,-821.5876898730761,-5046.801404782626,706.9035249433558,-1.688065126713446
2304.250034335,-822.2412171076588,-5047.375138875385,706.9018537288337,-1.617235494661056
2304.3500343369997,-821.4867256722657,-5047.120446941198,706.9002729282547,-1.4735707402906923
2304.450034338,-821.4874669599106,-5047.751362254126,706.8976140525896,-1.4446142734940512
2304.55003434,-821.6326512398887,-5047.272965456915,706.8966033590541,-1.4418175773820325
2304.650034341,-821.5845745979043,-5048.008872693831,706.8954832318419,-1.4421848295932982
2304.7500343429997,-822.337465750996,-5046.648624018692,706.8918318521928,-1.4761309727879022
2304.850034344,-821.7497485955425,-5046.463268816982,706.8883882383782,-1.4614948745728844
2304.950034346,-821.5105282781288,-5046.392930233546,706.8861200494296,-1.4866999583027485
2305.050034347,-821.9399858842899,-5046.034542124714,706.8836746249,-1.5527040244555113
2305.1500343479997,-821.6182797771382,-5045.301696824545,706.8823425282823,-1.5616476451143173
2305.2500343499996,-821.9167687126723,-5044.136061014994,706.8794681615499,-1.6279607143621437
2305.350034351,-822.0880335316158,-5044.826744813512,706.8763559802862,-1.65746233434164
2305.450034353,-822.0489132318186,-5044.048974038761,706.8730972848467,-1.654447384572068
2305.5500343539998,-556.3435484959816,-5052.091359778496,706.8695673455737,-44.765059537880994
2305.6500343559997,-822.6067570117802,-6768.103401620582,706.8656926030927,-24.12695958886139
2305.750034357,-821.4795762958402,-6208.632123597191,706.8613888951711,-13.479906621885164
2305.850034359,-822.5227609926762,-5627.200814852608,706.8537591986915,-8.064373495382695
2305.95003436,-821.9333045874167,-5303.336356181494,706.8509442974125,-5.316297076200518
2306.0500343619997,-822.1984728010457,-5152.063982287276,706.8449255457492,-3.9201437300124846
2306.150034363,-822.0814903882499,-5085.339450115678,706.8382874625984,-3.208786396782783
2306.250034365,-821.5219916547759,-5056.796034835557,706.8272542426814,-2.840152207349084
2306.350034366,-822.2638803398253,-5044.854979487372,706.8272542426814,-2.6650919548123726
2306.4500343679997,-822.0358846124612,-5038.676067617423,706.8150785083986,-2.548845589915899
2306.550034369,-822.2448346946381,-5034.797211327857,706.8063519819258,-2.4758581267895345
2306.650034371,-822.0491117648952,-5033.520760034216,706.7928451876119,-2.3183977399238724
2306.750034372,-820.8897035217261,-5031.550279885932,706.7882671708724,-2.0273066156069186
2306.8500343739997,-821.1044204499309,-5030.33394375866,706.7790079780741,-1.9977216475690411
2306.9500343749996,-820.9591875100257,-5029.011491833102,706.7695319278059,-1.9112010409000588
2307.050034377,-821.6975071590595,-5028.093575183381,706.759774530364,-1.9667142301480858
2307.150034378,-821.8323284981188,-5026.780335067659,706.7497305047921,-1.9147710963945586
2307.2500343799998,-821.1958068822822,-5025.64195016109,706.7394071182525,-1.801244866348697
2307.3500343809997,-822.0853366303846,-5024.049776879095,706.7286643750211,-1.9474043819895346
2307.450034383,-821.0424334605982,-5022.548765303049,706.7121573974115,-1.7734953794041006
2307.550034384,-822.1696936452411,-5022.058881360385,706.7069207053175,-1.9523590052729256
2307.650034386,-821.6704069688956,-5021.0491514101695,706.6930169615407,-1.8104707043673174
2307.7500343869997,-821.4039899327271,-5020.440293141246,706.6930169615407,-1.7572236924546671
2307.850034389,-821.5611616147457,-5019.77653805277,706.680700806179,-1.7154586457755632
2307.95003439,-822.3026802343691,-5019.476774977713,706.6790307052204,-1.6915375968368471
2308.050034392,-821.3451060398849,-5019.179028576746,706.6755978351055,-1.5289279635141013
2308.1500343929997,-822.2138002869013,-5019.037654745329,706.6747031907814,-1.5453932291191883
2308.250034395,-821.9566963274287,-5017.94727704799,706.6729779390578,-1.4949298119634764
2308.350034396,-822.0417356682913,-5019.249691347122,706.6711475075128,-1.4845331286476848
2308.450034398,-821.8242970143093,-5018.490463220137,706.6682035760161,-1.4742416449530278
2308.5500343989997,-821.7680545886877,-5018.199781990761,706.6673792631427,-1.4734191233340723
2308.6500344009996,-821.9697700714711,-5018.584172378507,706.6660452910686,-1.4750776528800673
2308.750034402,-821.9098070527526,-5018.520677403713,706.6651533566425,-1.474193466328988
2308.850034404,-821.9420188525402,-5018.449611166652,706.664569904388,-1.4759475370085904
2308.9500344049998,-821.8923650000596,-5017.737259926997,706.6640345159122,-1.4790431402900708
2309.0500344069997,-821.8041994843917,-5018.141204457043,706.6635898549808,-1.4803550337104925
2309.150034408,-822.1255094781542,-5018.426349782808,706.6632379855906,-1.483826552401519
2309.25003441,-821.6923717434626,-5018.757289997991,706.6629042015481,-1.4827170288326703
2309.350034411,-821.9527908484521,-5018.784088104464,706.662918239497,-1.4838951533640194
2309.4500344129997,-822.0677790125059,-5018.552834686498,706.6629270184933,-1.4841099973741774
2309.550034414,-821.9129168098237,-5018.597550562718,706.6628339588503,-1.4840545924367996
2309.650034416,-822.0785993572483,-5018.993482210986,706.6627998560805,-1.4841608665888628
2309.750034417,-821.2444005617068,-5018.608796132926,706.662732852172,-1.4840050574046983
2309.8500344189997,-821.730565556655,-5018.211112669786,706.6627184079182,-1.4842850649659731
2309.9500344199996,-821.7075317695505,-5018.1369056196945,706.6626946711115,-1.4841995234393845
2310.050034422,-822.3882859212482,-5017.980175717018,706.6626732422596,-1.4843144403330077
2310.150034423,-822.6478875413935,-5017.92032118637,706.6626699665236,-1.4842353285368735
2310.2500344239998,-822.1295976557996,-5018.880742076924,706.6626635829468,-1.4841872469911468
2310.3500344259996,-822.0934928379305,-5018.338778496582,706.6626595142761,-1.4841784544545151
2310.450034427,-822.4221234780564,-5017.986625086904,706.6626582928465,-1.484258909762034
2310.550034429,-822.2644728287343,-5018.368223185837,706.6626573843286,-1.4841796900947755
2310.65003443,-822.7942140154386,-5018.829502152189,706.6626574279402,-1.4842792733303751
2310.7500344319997,-822.0387742167811,-5017.994339377185,706.6626581063631,-1.4842223549058082
2310.850034433,-822.073119620789,-5018.661494379422,706.6626392480182,-1.484246109359612
