Time,pos x,pos y,pos z,heading
2300.650034281,-821.0562188076279,-5075.338278679985,707.0488142078764,-1.4319346982808356
2301.150034289,-822.4036311788301,-5074.047731587453,707.0465949867072,-1.4915655606594398
2301.650034296,-822.3927867646696,-5072.295598110156,707.0385432329747,-1.6032116083517003
2302.1500343039997,-822.680871527401,-5068.276150574578,707.0235849774809,-1.6051771863184612
2302.6500343109997,-822.0748960026625,-5063.761341520541,706.9993337126606,-1.5848831475154754
2303.150034319,-822.3860770047548,-5056.093595474318,706.9633159750244,-1.5613672319582295
2303.650034326,-822.1895459563596,-5049.974007133429,706.9324634968851,-1.5719412280567848
2304.150034334,-822.4320797628064,-5046.388763923446,706.90266026692,-1.420445033352567
2304.650034341,-821.636165559456,-5048.4548716766585,706.8930370060174,-1.4443514939479685
2305.1500343489997,-821.7228916189482,-5044.852325925651,706.8823425282823,-1.5615781900661403
2305.6500343559997,-821.4030440796374,-5042.455675547184,706.8676760134085,-1.5680406425812794
2306.150034363,-822.0799405483298,-5037.852671360686,706.8382874625984,-1.573804467709157
2306.650034371,-822.5158644565594,-5032.662994156632,706.801899681471,-1.5889887637726234
2307.150034378,-822.3961495992644,-5025.964887614481,706.7497305047921,-1.583198654549829
2307.650034386,-822.0149759509567,-5020.416459447053,706.6973023667445,-1.518311022768044
2308.1500343929997,-822.8542558783444,-5018.951968679343,706.6747031907814,-1.4701163946462086
2308.650034401,-822.1198742875433,-5018.821577501258,706.6660452910686,-1.474474621302747
2309.150034408,-821.9884832053895,-5018.380907034024,706.6632379855906,-1.4841310513305106
2309.650034416,-822.1811347897568,-5019.235322644953,706.6627998560805,-1.4841905818321868
2310.150034423,-822.8058218607792,-5017.8878170806875,706.6626670191299,-1.484191933178373
2310.6500344309998,-823.1199867420445,-5019.1105410471755,706.6626574279402,-1.484192193947906
2311.1500344379997,-822.1348341712328,-5019.068971620559,706.6626095216125,-1.4848568456494964
2311.6500344449996,-820.5488408691793,-5017.610050784373,706.6603066269705,-1.525808005399432
2312.150034453,-821.604020348264,-5015.732088630324,706.6485603433833,-1.60346536728008
2312.65003446,-822.1589469220096,-5014.010201529163,706.6266149153311,-1.5964810359206878
2313.150034468,-822.3990577579754,-5010.672089466311,706.6003944591992,-1.5666070132425203
2313.6500344749998,-822.4015599025266,-5007.274956625626,706.5645902380845,-1.5513896304496142
2314.1500344829997,-822.4424393107381,-5005.503564741445,706.5445655781882,-1.493907964581708
2314.6500344899996,-822.351530548086,-5005.263929429037,706.5391004563165,-1.4969312911327237
2315.150034498,-821.2485225464359,-5003.977326206149,706.5301689041511,-1.5513185693434384
2315.650034505,-822.7320223208987,-5002.280972259098,706.5164182449986,-1.5856119702262577
2316.150034512,-822.2692478478639,-5000.66189795436,706.4976270058336,-1.5770967514686824
2316.6500345199997,-822.9790948448986,-4998.983927125443,706.4833181216053,-1.5514659892558964
2317.1500345269997,-821.7416187790968,-4999.0432347844,706.4793956587768,-1.553492717006424
2317.650034535,-822.1384916728312,-4998.703998306865,706.4775867411994,-1.5558283540998175
2318.150034542,-823.1978836425673,-4997.834885741548,706.471127634618,-1.582495731680921
2318.65003455,-821.3703049306605,-4995.282673073812,706.448661861051,-1.5877016789906748
