Time,heading
218.750003259,-1.7431074380874634
218.80000326,-1.7431074380874634
218.900003261,-1.7426111698150635
219.000003263,-1.7371162176132202
219.050003264,-1.7371162176132202
219.100003264,-1.7190583944320679
219.100003264,-1.7253931760787964
219.150003265,-1.7265594005584717
219.200003266,-1.7285070419311523
219.250003267,-1.7317153215408325
219.350003268,-1.7302347421646118
219.400003269,-1.7302347421646118
219.400003269,-1.7302569150924683
219.45000327,-1.7302751541137695
219.550003271,-1.7302956581115723
219.600003272,-1.7294265031814575
219.650003273,-1.7293556928634644
219.750003274,-1.728650689125061
219.750003274,-1.7272552251815796
219.800003275,-1.7254892587661743
219.850003276,-1.7219547033309937
219.900003276,-1.7219547033309937
219.950003277,-1.717254877090454
220.000003278,-1.717254877090454
220.100003279,-1.7122242450714111
220.15000328,-1.7096415758132935
220.15000328,-1.7077752351760864
220.200003281,-1.700546145439148
220.300003282,-1.6969331502914429
220.350003283,-1.6876778602600098
220.400003284,-1.6876778602600098
220.450003284,-1.6849119663238525
220.500003285,-1.6856571435928345
220.550003286,-1.6823573112487793
220.600003287,-1.6812920570373535
220.700003288,-1.6791974306106567
220.750003289,-1.6791974306106567
220.750003289,-1.6735635995864868
220.80000329,-1.6642134189605713
220.85000329,-1.6669467687606812
220.900003291,-1.6632388830184937
221.000003293,-1.6621872186660767
221.050003293,-1.6595088243484497
221.050003293,-1.6604408025741577
221.100003294,-1.6616441011428833
221.150003295,-1.6611295938491821
221.200003296,-1.6671377420425415
221.300003297,-1.669925570487976
221.350003298,-1.6766184568405151
221.400003299,-1.6857527494430542
221.450003299,-1.6900031566619873
221.550003301,-1.6792242527008057
221.600003302,-1.6792242527008057
221.650003302,-1.6792242527008057
221.700003303,-1.6701284646987915
221.750003304,-1.6457654237747192
221.800003305,-1.6575627326965332
221.850003305,-1.6575627326965332
221.950003307,-1.6369236707687378
221.950003307,-1.6393080949783325
222.050003308,-1.6409672498703003
222.100003309,-1.63710618019104
222.200003311,-1.6374329328536987
222.200003311,-1.6430665254592896
222.250003311,-1.6478544473648071
222.300003312,-1.6478544473648071
222.350003313,-1.6533193588256836
222.400003314,-1.6530985832214355
222.450003314,-1.6433602571487427
222.500003315,-1.6433602571487427
222.600003316,-1.640634298324585
222.650003317,-1.6323633193969727
222.750003319,-1.6359233856201172
222.800003319,-1.6359233856201172
222.800003319,-1.6371597051620483
222.900003321,-1.6365197896957397
222.950003322,-1.6369043588638306
223.050003323,-1.635012149810791
