Time,heading
115.100001715,-3.1318840980529785
115.150001715,-3.131805658340454
115.200001716,-3.131805658340454
115.250001717,-3.13334059715271
115.300001718,-3.1333556175231934
115.350001718,-3.1341052055358887
115.400001719,-3.1341052055358887
115.45000172,-3.1343019008636475
115.500001721,-3.132171154022217
115.600001722,-3.1294147968292236
115.650001723,-3.1214818954467773
115.700001724,-3.1214818954467773
115.750001724,-3.1246209144592285
115.850001726,-3.1246209144592285
115.900001727,-3.1173789501190186
115.950001727,-3.1143500804901123
115.950001727,-3.1136770248413086
116.000001728,-3.1136770248413086
116.050001729,-3.1172404289245605
116.15000173,-3.118731737136841
116.200001731,-3.121009111404419
116.250001732,-3.1286373138427734
116.250001732,-3.1312830448150635
116.300001733,-3.1343834400177
116.400001734,-3.1343834400177
116.400001734,3.1342995166778564
116.500001735,3.1342995166778564
116.500001735,3.1329996585845947
116.550001736,3.1306331157684326
116.600001737,3.1248185634613037
116.650001738,3.125373363494873
116.700001738,3.125373363494873
116.80000174,3.12309193611145
116.850001741,3.1311118602752686
116.900001741,3.1311118602752686
116.900001741,3.132394552230835
117.000001743,3.140712022781372
117.050001744,3.140712022781372
117.100001744,-3.1303725242614746
117.150001745,-3.1329119205474854
117.250001747,-3.1325693130493164
117.350001748,-3.139406681060791
117.400001749,-3.139406681060791
117.45000175,-3.140981674194336
117.550001751,3.139472246170044
117.600001752,3.137833595275879
117.700001753,3.134232759475708
117.700001753,3.134568214416504
117.750001754,3.134568214416504
117.800001755,3.1335484981536865
117.850001756,3.1335484981536865
117.900001756,3.1358280181884766
118.000001758,3.1369094848632812
118.050001759,3.1393065452575684
118.100001759,3.139525890350342
118.200001761,-3.1382031440734863
118.250001762,-3.1404616832733154
118.300001762,-3.1402623653411865
118.350001763,-3.1410229206085205
118.450001765,3.139918565750122
118.500001765,3.138146162033081
118.550001766,3.1358253955841064
118.650001768,3.1333277225494385
118.700001768,3.127048969268799
118.750001769,3.127048969268799
118.850001771,3.128774404525757
118.900001771,3.131840467453003
118.900001771,3.1334095001220703
119.000001773,3.1334095001220703
119.000001773,3.1392388343811035
119.100001774,-3.137671709060669
119.150001775,-3.1346065998077393
119.250001776,-3.12904953956604
119.250001776,-3.1304776668548584
119.350001778,-3.1311142444610596
119.350001778,-3.132413387298584
119.400001779,-3.1317224502563477
119.50000178,-3.1327128410339355
119.50000178,-3.135282516479492
119.550001781,-3.138030529022217
119.600001782,-3.138030529022217
119.650001782,3.1347367763519287
119.700001783,3.1347367763519287
119.750001784,3.1336777210235596
119.850001785,3.131112575531006
119.900001786,3.131112575531006
119.950001787,3.126413106918335
120.000001788,3.1259496212005615
120.050001788,3.1214795112609863
120.100001789,3.124035358428955
120.15000179,3.124199151992798
120.250001791,3.127859354019165
120.300001792,3.1303765773773193
120.400001794,3.137314558029175
120.500001795,3.136108160018921
120.600001797,3.12835955619812
120.600001797,3.128984212875366
120.650001797,3.1244192123413086
120.750001799,3.126063108444214
120.8000018,3.126063108444214
120.8000018,3.1298654079437256
120.8500018,3.1326615810394287
120.900001801,3.1349470615386963
120.950001802,3.1375207901000977
121.050001803,3.1392855644226074
121.100001804,3.1392855644226074
121.100001804,3.1408917903900146
121.200001806,-3.138763427734375
121.250001806,-3.1351656913757324
121.300001807,3.140042543411255
121.350001808,3.1393096446990967
121.450001809,3.1407430171966553
121.50000181,-3.141542911529541
121.550001811,-3.1404218673706055
121.600001811,-3.1404218673706055
121.700001813,-3.1330056190490723
121.750001814,-3.1350646018981934
121.800001814,-3.1350646018981934
121.800001814,-3.132416248321533
121.900001816,-3.1301732063293457
122.000001817,-3.1301612854003906
122.100001819,-3.129647970199585
122.20000182,-3.1293060779571533
122.20000182,-3.1296777725219727
122.250001821,-3.1296777725219727
122.300001822,-3.1296348571777344
122.350001823,-3.1296348571777344
122.450001824,-3.1284496784210205
122.500001825,-3.1284496784210205
122.500001825,-3.1297285556793213
122.600001826,-3.132883310317993
122.650001827,-3.133453369140625
122.700001828,-3.133453369140625
122.750001829,-3.1340460777282715
122.85000183,-3.1348624229431152
122.900001831,-3.1356008052825928
122.950001832,-3.1356008052825928
123.000001832,-3.135742664337158
123.000001832,-3.1358723640441895
123.050001833,-3.1358723640441895
123.100001834,-3.1345789432525635
123.150001835,-3.1336276531219482
123.250001836,-3.132526159286499
123.300001837,-3.132526159286499
123.350001838,-3.1313998699188232
123.350001838,-3.128408908843994
123.450001839,-3.1286869049072266
123.50000184,-3.128939390182495
123.550001841,-3.129094123840332
123.600001841,-3.129094123840332
123.700001843,-3.1292121410369873
123.800001844,-3.129392385482788
123.850001845,-3.1291139125823975
123.900001846,-3.1286840438842773
123.900001846,-3.1290974617004395
123.950001846,-3.1290974617004395
124.000001847,-3.1307289600372314
124.050001848,-3.130202293395996
124.100001849,-3.130202293395996
124.20000185,-3.13120436668396
124.250001851,-3.132215738296509
124.300001852,-3.1336541175842285
124.350001852,-3.1336541175842285
124.350001852,-3.1374948024749756
124.400001853,-3.1376967430114746
124.500001855,-3.1401755809783936
124.550001855,-3.1412298679351807
124.600001856,3.1407408714294434
124.650001857,3.138231039047241
124.750001858,3.138231039047241
124.750001858,3.1322200298309326
124.800001859,3.13962721824646
124.900001861,3.13962721824646
124.900001861,3.140254020690918
125.000001862,3.1405324935913086
125.000001862,3.139414072036743
125.100001864,3.137618064880371
125.150001864,3.1366117000579834
125.200001865,3.1313655376434326
125.250001866,3.1235926151275635
125.350001867,3.1286158561706543
125.400001868,3.1286158561706543
125.450001869,3.124440908432007
125.50000187,3.1235878467559814
125.600001871,3.124056339263916
125.600001871,3.1242778301239014
125.650001872,3.122803211212158
125.700001873,3.122803211212158
125.750001873,3.1264798641204834
125.800001874,3.1275367736816406
125.900001876,3.1275367736816406
125.950001876,3.131989002227783
126.000001877,3.131333589553833
126.050001878,3.132115364074707
126.100001879,3.134927272796631
126.150001879,3.136383056640625
126.20000188,3.136383056640625
126.250001881,3.1404659748077393
126.300001882,3.1404659748077393
126.400001883,3.140387773513794
126.400001883,-3.1409027576446533
126.500001884,-3.1382956504821777
126.550001885,-3.1382956504821777
126.550001885,-3.1361706256866455
126.600001886,-3.1352689266204834
126.650001887,-3.131279230117798
126.750001888,-3.131992816925049
126.800001889,-3.1340484619140625
126.90000189,-3.1359360218048096
126.950001891,-3.138157606124878
126.950001891,-3.1383931636810303
127.000001892,-3.1376054286956787
127.100001893,-3.1361944675445557
127.150001894,-3.1361944675445557
127.150001894,-3.1354992389678955
127.200001895,-3.133544921875
127.250001896,-3.133544921875
127.300001896,-3.131267786026001
127.400001898,-3.1284539699554443
127.450001899,-3.12730073928833
127.500001899,-3.123418092727661
127.5500019,-3.1235291957855225
127.600001901,-3.124342918395996
127.650001902,-3.124342918395996
127.700001902,-3.1275222301483154
127.800001904,-3.1341402530670166
127.850001905,-3.138979434967041
127.900001905,-3.138979434967041
127.950001906,-3.138611316680908
128.050001908,-3.1359505653381348
128.100001908,-3.13106632232666
128.150001909,-3.13106632232666
128.20000191,-3.132967710494995
128.300001911,-3.13387131690979
128.350001912,-3.1366312503814697
128.400001913,3.141357421875
128.400001913,3.138676404953003
128.500001914,3.138676404953003
128.500001914,3.1298391819000244
128.600001916,3.1298391819000244
128.650001917,3.1226043701171875
128.700001917,3.1320340633392334
128.750001918,3.1343114376068115
128.800001919,3.137507915496826
128.90000192,-3.1388590335845947
129.000001922,-3.1338601112365723
129.000001922,-3.135073184967041
129.100001923,-3.135073184967041
129.150001924,-3.1322202682495117
129.150001924,-3.1303014755249023
129.200001925,-3.128706932067871
129.300001926,-3.1278128623962402
129.300001926,-3.1286373138427734
129.400001928,-3.1279115676879883
129.500001929,-3.128504514694214
129.55000193,-3.1298751831054688
129.650001931,-3.129396438598633
129.750001933,-3.129328727722168
129.800001934,-3.1292381286621094
129.850001934,-3.129244089126587
129.900001935,-3.1292238235473633
130.000001937,-3.1292238235473633
130.000001937,-3.1294448375701904
130.050001937,-3.1294009685516357
130.100001938,-3.1294009685516357
130.150001939,-3.1309173107147217
130.20000194,-3.1309173107147217
130.25000194,-3.1305291652679443
130.350001942,-3.1312263011932373
130.400001943,-3.1312263011932373
130.400001943,-3.1320741176605225
130.450001943,-3.1363930702209473
130.550001945,-3.135725975036621
130.550001945,-3.1359643936157227
130.600001946,-3.1359643936157227
130.700001947,-3.1345081329345703
130.750001948,-3.1345081329345703
130.800001949,-3.1350257396698
130.850001949,-3.1310269832611084
130.850001949,-3.131922721862793
130.90000195,-3.132411241531372
131.000001952,-3.132411241531372
131.050001952,-3.13248610496521
131.100001953,-3.13248610496521
131.150001954,-3.1338651180267334
131.250001955,-3.1338651180267334
131.250001955,-3.1358935832977295
131.300001956,-3.139582633972168
131.350001957,-3.139791250228882
131.400001958,-3.139791250228882
131.500001959,3.137881278991699
131.55000196,3.1412975788116455
131.60000196,-3.138500452041626
131.700001962,-3.138500452041626
131.700001962,-3.134453296661377
131.750001963,-3.1323835849761963
131.800001963,-3.1323835849761963
131.850001964,-3.1301381587982178
131.950001966,-3.1301381587982178
131.950001966,-3.123288869857788
132.000001966,-3.1265296936035156
132.100001968,-3.1265296936035156
132.100001968,-3.125277280807495
132.150001969,-3.127973794937134
132.200001969,-3.1290979385375977
132.25000197,-3.1290979385375977
132.300001971,-3.129359006881714
132.350001972,-3.1295864582061768
132.400001972,-3.12988018989563
132.450001973,-3.131408929824829
132.500001974,-3.131408929824829
132.550001975,-3.1300675868988037
132.600001975,-3.1274254322052
132.650001976,-3.1284849643707275
132.750001978,-3.1276681423187256
132.800001978,-3.131276845932007
132.850001979,-3.1331701278686523
132.950001981,-3.136960983276367
133.000001981,-3.136960983276367
133.000001981,-3.1376283168792725
133.050001982,-3.1389005184173584
133.150001984,-3.1389005184173584
133.150001984,3.140014410018921
133.200001984,3.140014410018921
133.250001985,3.1386802196502686
133.300001986,3.1362898349761963
133.350001987,3.134639263153076
133.400001987,3.1355316638946533
133.500001989,3.13358473777771
133.500001989,3.1335179805755615
133.55000199,3.130235195159912
133.60000199,3.131807804107666
133.700001992,3.131218194961548
133.750001993,3.131218194961548
133.750001993,3.133011817932129
133.800001993,3.133011817932129
133.900001995,3.1353321075439453
133.950001996,3.1346609592437744
134.000001996,3.1373250484466553
134.000001996,3.138498067855835
134.050001997,3.1399428844451904
134.100001998,3.1390087604522705
134.150001998,3.138925552368164
134.250002,3.138925552368164
134.250002,3.138777256011963
