Time,pos x,pos y,pos z,heading
74.950001116,-698.9468383789062,-3625.2451171875,364.9497985839844,-9.631328582763672
74.950001116,-698.9468383789062,-3625.2451171875,364.9497985839844,-9.631328582763672
74.950001116,-698.9468383789062,-3625.2451171875,364.9497985839844,-9.631328582763672
75.000001117,-698.9468383789062,-3625.2451171875,364.9497985839844,-9.631328582763672
75.000001117,-698.9468383789062,-3625.2451171875,364.9497985839844,-9.631328582763672
75.050001118,-698.9468383789062,-3625.2451171875,364.9497985839844,-9.631328582763672
75.050001118,-698.9468383789062,-3625.2451171875,364.9497985839844,-9.631328582763672
75.100001119,-698.9468383789062,-3625.244873046875,364.94976806640625,-9.630964279174805
75.100001119,-698.9468383789062,-3625.244873046875,364.94976806640625,-9.630964279174805
75.150001119,-698.9468383789062,-3625.244873046875,364.9497985839844,-9.629254341125488
75.150001119,-698.9468383789062,-3625.244873046875,364.9497985839844,-9.629254341125488
75.150001119,-698.9468383789062,-3625.244873046875,364.9497985839844,-9.630352020263672
75.150001119,-698.9468383789062,-3625.244873046875,364.9497985839844,-9.630352020263672
75.250001121,-698.9468383789062,-3625.2451171875,364.9497985839844,-9.633191108703613
75.250001121,-698.9468383789062,-3625.2451171875,364.9497985839844,-9.633191108703613
75.250001121,-698.9468383789062,-3625.2451171875,364.9497985839844,-9.633191108703613
75.250001121,-698.9468383789062,-3625.2451171875,364.9497985839844,-9.633191108703613
75.300001122,-698.9468383789062,-3625.2451171875,364.94976806640625,-9.632579803466797
75.300001122,-698.9468383789062,-3625.2451171875,364.94976806640625,-9.632579803466797
75.300001122,-698.9468383789062,-3625.2451171875,364.9497985839844,-9.63190746307373
75.300001122,-698.9468383789062,-3625.2451171875,364.9497985839844,-9.63190746307373
75.350001122,-698.9468383789062,-3625.244873046875,364.94976806640625,-9.629377365112305
75.350001122,-698.9468383789062,-3625.244873046875,364.94976806640625,-9.629377365112305
75.400001123,-698.9468383789062,-3625.244873046875,364.9497985839844,-9.629589080810547
75.400001123,-698.9468383789062,-3625.244873046875,364.9497985839844,-9.629589080810547
