Time,Unfiltered,Ideal (Carla),Current,Test Filter,Unfiltered Error,Current Error,Test Filter Error
169.80000253,973.8264901544451,973.6568603515625,973.4755587736186,972.6905775868362,0.25026850030417336,0.33759398341942415,0.4114500890001409
169.80000253,974.1074634775813,973.6568603515625,973.4755587736186,972.6905775868362,0.25026850030417336,0.33759398341942415,0.4114500890001409
169.80000253,974.1074634775813,973.6568603515625,973.6447940390781,972.6905775868362,0.25026850030417336,0.33759398341942415,0.4114500890001409
169.85000253,974.1074634775813,973.6568603515625,973.6447940390781,972.6905775868362,0.25026850030417336,0.33759398341942415,0.4114500890001409
169.85000253,973.9267648411492,973.6568603515625,973.6447940390781,972.6905775868362,0.25026850030417336,0.33759398341942415,0.4114500890001409
169.900002531,973.9267648411492,973.6568603515625,973.6447940390781,972.6905775868362,0.25026850030417336,0.33759398341942415,0.4114500890001409
169.900002531,973.9267648411492,973.6568603515625,973.691158864846,972.6905775868362,0.25026850030417336,0.33759398341942415,0.4114500890001409
169.900002531,974.4198394544916,973.6568603515625,973.691158864846,972.6905775868362,0.25026850030417336,0.33759398341942415,0.4114500890001409
169.900002531,974.4198394544916,973.6568603515625,973.8952345227735,972.6905775868362,0.25026850030417336,0.33759398341942415,0.4114500890001409
169.900002531,974.4198394544916,973.6568603515625,973.8952345227735,974.4194301200273,0.25026850030417336,0.33759398341942415,0.4114500890001409
169.950002532,974.6647273979053,973.6568603515625,973.8952345227735,974.4194301200273,0.25026850030417336,0.33759398341942415,0.4114500890001409
170.000002533,974.6647273979053,973.6568603515625,973.8952345227735,974.4194301200273,0.25026850030417336,0.33759398341942415,0.4114500890001409
170.000002533,974.6647273979053,973.6568603515625,974.078269908872,974.4194301200273,0.25026850030417336,0.33759398341942415,0.4114500890001409
170.000002533,974.7295433723078,973.6568603515625,974.078269908872,974.4194301200273,0.25026850030417336,0.33759398341942415,0.4114500890001409
170.050002533,974.7295433723078,973.6568603515625,974.078269908872,974.4194301200273,0.25026850030417336,0.33759398341942415,0.4114500890001409
170.050002533,974.7295433723078,973.6568603515625,974.2919862918714,974.4194301200273,0.25026850030417336,0.33759398341942415,0.4114500890001409
170.050002533,974.8671348169173,973.6568603515625,974.2919862918714,974.4194301200273,0.25026850030417336,0.33759398341942415,0.4114500890001409
170.050002533,974.8671348169173,973.6568603515625,974.3866209867125,974.4194301200273,0.25026850030417336,0.33759398341942415,0.4114500890001409
170.100002534,974.8671348169173,973.6568603515625,974.3866209867125,974.4194301200273,0.25026850030417336,0.33759398341942415,0.4114500890001409
170.100002534,974.1983351993238,973.6568603515625,974.3866209867125,974.4194301200273,0.25026850030417336,0.33759398341942415,0.4114500890001409
170.100002534,974.1983351993238,973.6568603515625,974.4043657429951,974.4194301200273,0.25026850030417336,0.33759398341942415,0.4114500890001409
170.150002535,974.1983351993238,973.6568603515625,974.4043657429951,974.4194301200273,0.25026850030417336,0.33759398341942415,0.4114500890001409
170.150002535,974.2821522906207,973.6568603515625,974.4043657429951,974.4194301200273,0.25026850030417336,0.33759398341942415,0.4114500890001409
170.200002536,974.2821522906207,973.6568603515625,974.4043657429951,974.4194301200273,0.25026850030417336,0.33759398341942415,0.4114500890001409
170.200002536,974.2821522906207,973.6568603515625,974.4299816055344,974.4194301200273,0.25026850030417336,0.33759398341942415,0.4114500890001409
170.200002536,974.7707394643924,973.6568603515625,974.4299816055344,974.4194301200273,0.25026850030417336,0.33759398341942415,0.4114500890001409
170.200002536,974.7707394643924,973.6568603515625,974.4299816055344,974.7705685698857,0.25026850030417336,0.33759398341942415,0.4114500890001409
170.200002536,974.7707394643924,973.6568603515625,974.568721664201,974.7705685698857,0.25026850030417336,0.33759398341942415,0.4114500890001409
170.250002536,974.9932863607494,973.6568603515625,974.568721664201,974.7705685698857,0.25026850030417336,0.33759398341942415,0.4114500890001409
170.300002537,974.9932863607494,973.6568603515625,974.568721664201,974.7705685698857,0.25026850030417336,0.33759398341942415,0.4114500890001409
170.300002537,974.9932863607494,973.6568603515625,974.6300263949922,974.7705685698857,0.25026850030417336,0.33759398341942415,0.4114500890001409
170.300002537,975.3115861324197,973.6568603515625,974.6300263949922,974.7705685698857,0.25026850030417336,0.33759398341942415,0.4114500890001409
170.300002537,975.3115861324197,973.6568603515625,974.9073110014543,974.7705685698857,0.25026850030417336,0.33759398341942415,0.4114500890001409
170.350002538,975.3115861324197,973.6568603515625,974.9073110014543,974.7705685698857,0.25026850030417336,0.33759398341942415,0.4114500890001409
170.350002538,975.5511356701318,973.6568603515625,974.9073110014543,974.7705685698857,0.25026850030417336,0.33759398341942415,0.4114500890001409
170.400002539,975.5511356701318,973.6568603515625,975.1480366231251,974.7705685698857,0.25026850030417336,0.33759398341942415,0.4114500890001409
170.400002539,975.8979232404804,973.6568603515625,975.1480366231251,974.7705685698857,0.25026850030417336,0.33759398341942415,0.4114500890001409
170.400002539,975.8979232404804,973.6568603515625,975.3216608072252,974.7705685698857,0.25026850030417336,0.33759398341942415,0.4114500890001409
170.450002539,975.8979232404804,973.6568603515625,975.3216608072252,974.7705685698857,0.25026850030417336,0.33759398341942415,0.4114500890001409
170.450002539,975.385845864151,973.6568603515625,975.3216608072252,974.7705685698857,0.25026850030417336,0.33759398341942415,0.4114500890001409
170.450002539,975.385845864151,973.6568603515625,975.3743600907877,974.7705685698857,0.25026850030417336,0.33759398341942415,0.4114500890001409
170.50000254,975.385845864151,973.6568603515625,975.3743600907877,974.7705685698857,0.25026850030417336,0.33759398341942415,0.4114500890001409
170.50000254,976.142084236086,973.6568603515625,975.3743600907877,974.7705685698857,0.25026850030417336,0.33759398341942415,0.4114500890001409
170.50000254,976.142084236086,973.6568603515625,975.5201658147449,974.7705685698857,0.25026850030417336,0.33759398341942415,0.4114500890001409
170.50000254,976.142084236086,973.6568603515625,975.5201658147449,976.1414963179817,0.25026850030417336,0.33759398341942415,0.4114500890001409
170.550002541,976.142084236086,973.6568603515625,975.5201658147449,976.1414963179817,0.25026850030417336,0.33759398341942415,0.4114500890001409
170.550002541,977.0564802892865,973.6568603515625,975.5201658147449,976.1414963179817,0.25026850030417336,0.33759398341942415,0.4114500890001409
170.550002541,977.0564802892865,973.6568603515625,976.1613068227456,976.1414963179817,0.25026850030417336,0.33759398341942415,0.4114500890001409
170.600002542,977.0564802892865,973.6568603515625,976.1613068227456,976.1414963179817,0.25026850030417336,0.33759398341942415,0.4114500890001409
170.600002542,976.9432951831138,973.6568603515625,976.1613068227456,976.1414963179817,0.25026850030417336,0.33759398341942415,0.4114500890001409
170.600002542,976.9432951831138,973.6568603515625,976.4162024414026,976.1414963179817,0.25026850030417336,0.33759398341942415,0.4114500890001409
170.650002542,976.9432951831138,973.6568603515625,976.4162024414026,976.1414963179817,0.25026850030417336,0.33759398341942415,0.4114500890001409
170.650002542,976.8398185982229,973.6568603515625,976.4162024414026,976.1414963179817,0.25026850030417336,0.33759398341942415,0.4114500890001409
170.700002543,976.8398185982229,973.6568603515625,976.4162024414026,976.1414963179817,0.25026850030417336,0.33759398341942415,0.4114500890001409
170.700002543,976.8398185982229,973.6568603515625,976.5818390334651,976.1414963179817,0.25026850030417336,0.33759398341942415,0.4114500890001409
170.700002543,976.0566578140539,973.6568603515625,976.5818390334651,976.1414963179817,0.25026850030417336,0.33759398341942415,0.4114500890001409
170.700002543,976.0566578140539,973.6568603515625,976.4185769661519,976.1414963179817,0.25026850030417336,0.33759398341942415,0.4114500890001409
170.750002544,976.0566578140539,973.6568603515625,976.4185769661519,976.1414963179817,0.25026850030417336,0.33759398341942415,0.4114500890001409
170.750002544,976.7872692901797,973.6568603515625,976.4185769661519,976.1414963179817,0.25026850030417336,0.33759398341942415,0.4114500890001409
170.800002545,976.7872692901797,973.6568603515625,976.4185769661519,976.1414963179817,0.25026850030417336,0.33759398341942415,0.4114500890001409
170.800002545,976.7872692901797,973.6568603515625,976.5115478507995,976.1414963179817,0.25026850030417336,0.33759398341942415,0.4114500890001409
170.800002545,976.4321706409002,973.6568603515625,976.5115478507995,976.1414963179817,0.25026850030417336,0.33759398341942415,0.4114500890001409
170.850002545,976.4321706409002,973.6568603515625,976.5115478507995,976.1414963179817,0.25026850030417336,0.33759398341942415,0.4114500890001409
170.850002545,976.4321706409002,973.6568603515625,976.4861100471941,976.1414963179817,0.25026850030417336,0.33759398341942415,0.4114500890001409
170.850002545,976.4321706409002,973.6568603515625,976.4861100471941,976.4317861932619,0.25026850030417336,0.33759398341942415,0.4114500890001409
170.850002545,975.7284620509014,973.6568603515625,976.4861100471941,976.4317861932619,0.25026850030417336,0.33759398341942415,0.4114500890001409
170.850002545,975.7284620509014,973.6568603515625,976.2487629838055,976.4317861932619,0.25026850030417336,0.33759398341942415,0.4114500890001409
170.900002546,975.7284620509014,973.6568603515625,976.2487629838055,976.4317861932619,0.25026850030417336,0.33759398341942415,0.4114500890001409
170.900002546,976.6097923399086,973.6568603515625,976.2487629838055,976.4317861932619,0.25026850030417336,0.33759398341942415,0.4114500890001409
170.900002546,976.6097923399086,973.6568603515625,976.3618765565931,976.4317861932619,0.25026850030417336,0.33759398341942415,0.4114500890001409
170.950002547,976.6097923399086,973.6568603515625,976.3618765565931,976.4317861932619,0.25026850030417336,0.33759398341942415,0.4114500890001409
170.950002547,976.5480030022213,973.6568603515625,976.3618765565931,976.4317861932619,0.25026850030417336,0.33759398341942415,0.4114500890001409
171.000002548,976.5480030022213,973.6568603515625,976.4201977862857,976.4317861932619,0.25026850030417336,0.33759398341942415,0.4114500890001409
171.000002548,975.5951327825428,973.6568603515625,976.4201977862857,976.4317861932619,0.25026850030417336,0.33759398341942415,0.4114500890001409
171.000002548,975.5951327825428,973.6568603515625,976.1617928899974,976.4317861932619,0.25026850030417336,0.33759398341942415,0.4114500890001409
171.050002548,975.5951327825428,973.6568603515625,976.1617928899974,976.4317861932619,0.25026850030417336,0.33759398341942415,0.4114500890001409
171.050002548,977.3088606239395,973.6568603515625,976.1617928899974,976.4317861932619,0.25026850030417336,0.33759398341942415,0.4114500890001409
171.100002549,977.3088606239395,973.6568603515625,976.5211044792171,976.4317861932619,0.25026850030417336,0.33759398341942415,0.4114500890001409
171.100002549,977.7577419536308,973.6568603515625,976.5211044792171,976.4317861932619,0.25026850030417336,0.33759398341942415,0.4114500890001409
171.100002549,977.7577419536308,973.6568603515625,976.9084613091549,976.4317861932619,0.25026850030417336,0.33759398341942415,0.4114500890001409
171.100002549,977.7577419536308,973.6568603515625,976.9084613091549,977.757382344736,0.25026850030417336,0.33759398341942415,0.4114500890001409
171.15000255,976.6061034340278,973.6568603515625,976.9084613091549,977.757382344736,0.25026850030417336,0.33759398341942415,0.4114500890001409
171.200002551,976.6061034340278,973.6568603515625,976.9084613091549,977.757382344736,0.25026850030417336,0.33759398341942415,0.4114500890001409
171.200002551,976.6061034340278,973.6568603515625,976.8137618526014,977.757382344736,0.25026850030417336,0.33759398341942415,0.4114500890001409
171.200002551,976.2722632291213,973.6568603515625,976.8137618526014,977.757382344736,0.25026850030417336,0.33759398341942415,0.4114500890001409
171.200002551,976.2722632291213,973.6568603515625,976.6441699928931,977.757382344736,0.25026850030417336,0.33759398341942415,0.4114500890001409
171.200002551,976.5287431197024,973.6568603515625,976.6441699928931,977.757382344736,0.25026850030417336,0.33759398341942415,0.4114500890001409
171.250002551,976.5287431197024,973.6568603515625,976.6441699928931,977.757382344736,0.25026850030417336,0.33759398341942415,0.4114500890001409
171.300002552,976.5287431197024,973.6568603515625,976.6441699928931,977.757382344736,0.25026850030417336,0.33759398341942415,0.4114500890001409
171.300002552,976.5287431197024,973.6568603515625,976.608042958389,977.757382344736,0.25026850030417336,0.33759398341942415,0.4114500890001409
171.300002552,977.3038262997391,973.6568603515625,976.608042958389,977.757382344736,0.25026850030417336,0.33759398341942415,0.4114500890001409
171.350002553,977.3038262997391,973.6568603515625,976.608042958389,977.757382344736,0.25026850030417336,0.33759398341942415,0.4114500890001409
171.350002553,977.3038262997391,973.6568603515625,976.8259889539812,977.757382344736,0.25026850030417336,0.33759398341942415,0.4114500890001409
171.350002553,976.4099412142506,973.6568603515625,976.8259889539812,977.757382344736,0.25026850030417336,0.33759398341942415,0.4114500890001409
171.400002554,976.4099412142506,973.6568603515625,976.6956776496621,977.757382344736,0.25026850030417336,0.33759398341942415,0.4114500890001409
171.400002554,976.8494798418852,973.6568603515625,976.6956776496621,977.757382344736,0.25026850030417336,0.33759398341942415,0.4114500890001409
171.400002554,976.8494798418852,973.6568603515625,976.6956776496621,976.8498207134811,0.25026850030417336,0.33759398341942415,0.4114500890001409
171.400002554,976.8494798418852,973.6568603515625,976.7438660208085,976.8498207134811,0.25026850030417336,0.33759398341942415,0.4114500890001409
171.450002554,976.8494798418852,973.6568603515625,976.7438660208085,976.8498207134811,0.25026850030417336,0.33759398341942415,0.4114500890001409
171.450002554,976.6420501725214,973.6568603515625,976.7438660208085,976.8498207134811,0.25026850030417336,0.33759398341942415,0.4114500890001409
171.500002555,976.6420501725214,973.6568603515625,976.7119686209564,976.8498207134811,0.25026850030417336,0.33759398341942415,0.4114500890001409
171.500002555,976.0371329030256,973.6568603515625,976.7119686209564,976.8498207134811,0.25026850030417336,0.33759398341942415,0.4114500890001409
171.550002556,976.0371329030256,973.6568603515625,976.7119686209564,976.8498207134811,0.25026850030417336,0.33759398341942415,0.4114500890001409
171.550002556,976.0371329030256,973.6568603515625,976.5005975340255,976.8498207134811,0.25026850030417336,0.33759398341942415,0.4114500890001409
171.550002556,976.6824919014329,973.6568603515625,976.5005975340255,976.8498207134811,0.25026850030417336,0.33759398341942415,0.4114500890001409
171.550002556,976.6824919014329,973.6568603515625,976.5575766341972,976.8498207134811,0.25026850030417336,0.33759398341942415,0.4114500890001409
171.600002557,976.6824919014329,973.6568603515625,976.5575766341972,976.8498207134811,0.25026850030417336,0.33759398341942415,0.4114500890001409
171.600002557,977.3187733898338,973.6568603515625,976.5575766341972,976.8498207134811,0.25026850030417336,0.33759398341942415,0.4114500890001409
171.600002557,977.3187733898338,973.6568603515625,976.7960169241017,976.8498207134811,0.25026850030417336,0.33759398341942415,0.4114500890001409
171.650002557,977.3187733898338,973.6568603515625,976.7960169241017,976.8498207134811,0.25026850030417336,0.33759398341942415,0.4114500890001409
171.650002557,976.0254538460464,973.6568603515625,976.7960169241017,976.8498207134811,0.25026850030417336,0.33759398341942415,0.4114500890001409
171.700002558,976.0254538460464,973.6568603515625,976.7960169241017,976.8498207134811,0.25026850030417336,0.33759398341942415,0.4114500890001409
171.700002558,976.0254538460464,973.6568603515625,976.5546523413711,976.8498207134811,0.25026850030417336,0.33759398341942415,0.4114500890001409
171.700002558,976.885126643172,973.6568603515625,976.5546523413711,976.8498207134811,0.25026850030417336,0.33759398341942415,0.4114500890001409
171.700002558,976.885126643172,973.6568603515625,976.6581737955056,976.8498207134811,0.25026850030417336,0.33759398341942415,0.4114500890001409
171.750002559,976.885126643172,973.6568603515625,976.6581737955056,976.8498207134811,0.25026850030417336,0.33759398341942415,0.4114500890001409
171.750002559,976.885126643172,973.6568603515625,976.6581737955056,976.8851513511424,0.25026850030417336,0.33759398341942415,0.4114500890001409
171.750002559,976.214103985291,973.6568603515625,976.6581737955056,976.8851513511424,0.25026850030417336,0.33759398341942415,0.4114500890001409
171.750002559,976.214103985291,973.6568603515625,976.5190931934502,976.8851513511424,0.25026850030417336,0.33759398341942415,0.4114500890001409
171.750002559,976.6104876792272,973.6568603515625,976.5190931934502,976.8851513511424,0.25026850030417336,0.33759398341942415,0.4114500890001409
171.80000256,976.6104876792272,973.6568603515625,976.5190931934502,976.8851513511424,0.25026850030417336,0.33759398341942415,0.4114500890001409
171.85000256,976.6104876792272,973.6568603515625,976.5190931934502,976.8851513511424,0.25026850030417336,0.33759398341942415,0.4114500890001409
171.85000256,976.6104876792272,973.6568603515625,976.547734834853,976.8851513511424,0.25026850030417336,0.33759398341942415,0.4114500890001409
171.85000256,977.268436626864,973.6568603515625,976.547734834853,976.8851513511424,0.25026850030417336,0.33759398341942415,0.4114500890001409
171.85000256,977.268436626864,973.6568603515625,976.7734887593432,976.8851513511424,0.25026850030417336,0.33759398341942415,0.4114500890001409
171.900002561,977.268436626864,973.6568603515625,976.7734887593432,976.8851513511424,0.25026850030417336,0.33759398341942415,0.4114500890001409
171.900002561,976.11184154131,973.6568603515625,976.7734887593432,976.8851513511424,0.25026850030417336,0.33759398341942415,0.4114500890001409
171.950002562,976.11184154131,973.6568603515625,976.7734887593432,976.8851513511424,0.25026850030417336,0.33759398341942415,0.4114500890001409
171.950002562,976.11184154131,973.6568603515625,976.5662689797321,976.8851513511424,0.25026850030417336,0.33759398341942415,0.4114500890001409
171.950002562,976.192206918046,973.6568603515625,976.5662689797321,976.8851513511424,0.25026850030417336,0.33759398341942415,0.4114500890001409
172.000002562,976.192206918046,973.6568603515625,976.4522004846513,976.8851513511424,0.25026850030417336,0.33759398341942415,0.4114500890001409
172.000002562,976.6533067740312,973.6568603515625,976.4522004846513,976.8851513511424,0.25026850030417336,0.33759398341942415,0.4114500890001409
172.000002562,976.6533067740312,973.6568603515625,976.5187893025413,976.8851513511424,0.25026850030417336,0.33759398341942415,0.4114500890001409
172.050002563,976.6533067740312,973.6568603515625,976.5187893025413,976.8851513511424,0.25026850030417336,0.33759398341942415,0.4114500890001409
172.050002563,976.6533067740312,973.6568603515625,976.5187893025413,976.6534187193037,0.25026850030417336,0.33759398341942415,0.4114500890001409
172.050002563,977.148771900041,973.6568603515625,976.5187893025413,976.6534187193037,0.25026850030417336,0.33759398341942415,0.4114500890001409
172.100002564,977.148771900041,973.6568603515625,976.5187893025413,976.6534187193037,0.25026850030417336,0.33759398341942415,0.4114500890001409
172.100002564,977.148771900041,973.6568603515625,976.7203127609407,976.6534187193037,0.25026850030417336,0.33759398341942415,0.4114500890001409
172.100002564,976.8191052096198,973.6568603515625,976.7203127609407,976.6534187193037,0.25026850030417336,0.33759398341942415,0.4114500890001409
172.100002564,976.8191052096198,973.6568603515625,976.7564488270071,976.6534187193037,0.25026850030417336,0.33759398341942415,0.4114500890001409
172.150002565,976.8191052096198,973.6568603515625,976.7564488270071,976.6534187193037,0.25026850030417336,0.33759398341942415,0.4114500890001409
172.150002565,977.2601810796089,973.6568603515625,976.7564488270071,976.6534187193037,0.25026850030417336,0.33759398341942415,0.4114500890001409
172.200002565,977.2601810796089,973.6568603515625,976.7564488270071,976.6534187193037,0.25026850030417336,0.33759398341942415,0.4114500890001409
172.200002565,977.2601810796089,973.6568603515625,976.928859296967,976.6534187193037,0.25026850030417336,0.33759398341942415,0.4114500890001409
172.200002565,976.4534838006341,973.6568603515625,976.928859296967,976.6534187193037,0.25026850030417336,0.33759398341942415,0.4114500890001409
172.250002566,976.4534838006341,973.6568603515625,976.928859296967,976.6534187193037,0.25026850030417336,0.33759398341942415,0.4114500890001409
172.250002566,976.4534838006341,973.6568603515625,976.8008326800204,976.6534187193037,0.25026850030417336,0.33759398341942415,0.4114500890001409
172.250002566,975.7503173498903,973.6568603515625,976.8008326800204,976.6534187193037,0.25026850030417336,0.33759398341942415,0.4114500890001409
172.300002567,975.7503173498903,973.6568603515625,976.8008326800204,976.6534187193037,0.25026850030417336,0.33759398341942415,0.4114500890001409
172.300002567,975.7503173498903,973.6568603515625,976.4961951549616,976.6534187193037,0.25026850030417336,0.33759398341942415,0.4114500890001409
172.300002567,977.5554930191114,973.6568603515625,976.4961951549616,976.6534187193037,0.25026850030417336,0.33759398341942415,0.4114500890001409
172.350002568,977.5554930191114,973.6568603515625,976.8612172959915,977.555216149735,0.25026850030417336,0.33759398341942415,0.4114500890001409
172.350002568,977.083760267387,973.6568603515625,976.8612172959915,977.555216149735,0.25026850030417336,0.33759398341942415,0.4114500890001409
172.350002568,977.083760267387,973.6568603515625,976.9641460007426,977.555216149735,0.25026850030417336,0.33759398341942415,0.4114500890001409
172.400002568,977.083760267387,973.6568603515625,976.9641460007426,977.555216149735,0.25026850030417336,0.33759398341942415,0.4114500890001409
172.400002568,976.2511009875816,973.6568603515625,976.9641460007426,977.555216149735,0.25026850030417336,0.33759398341942415,0.4114500890001409
172.400002568,976.2511009875816,973.6568603515625,976.7684607836349,977.555216149735,0.25026850030417336,0.33759398341942415,0.4114500890001409
172.450002569,976.2511009875816,973.6568603515625,976.7684607836349,977.555216149735,0.25026850030417336,0.33759398341942415,0.4114500890001409
172.450002569,976.2921498834808,973.6568603515625,976.7684607836349,977.555216149735,0.25026850030417336,0.33759398341942415,0.4114500890001409
172.50000257,976.2921498834808,973.6568603515625,976.7684607836349,977.555216149735,0.25026850030417336,0.33759398341942415,0.4114500890001409
172.50000257,976.2921498834808,973.6568603515625,976.6580548626731,977.555216149735,0.25026850030417336,0.33759398341942415,0.4114500890001409
172.50000257,976.2320597883466,973.6568603515625,976.6580548626731,977.555216149735,0.25026850030417336,0.33759398341942415,0.4114500890001409
172.550002571,976.2320597883466,973.6568603515625,976.6580548626731,977.555216149735,0.25026850030417336,0.33759398341942415,0.4114500890001409
172.550002571,976.2320597883466,973.6568603515625,976.5524218915485,977.555216149735,0.25026850030417336,0.33759398341942415,0.4114500890001409
172.550002571,976.3773817062375,973.6568603515625,976.5524218915485,977.555216149735,0.25026850030417336,0.33759398341942415,0.4114500890001409
172.600002571,976.3773817062375,973.6568603515625,976.5524218915485,977.555216149735,0.25026850030417336,0.33759398341942415,0.4114500890001409
172.600002571,976.3773817062375,973.6568603515625,976.5561471627709,977.555216149735,0.25026850030417336,0.33759398341942415,0.4114500890001409
172.600002571,975.7597596920629,973.6568603515625,976.5561471627709,977.555216149735,0.25026850030417336,0.33759398341942415,0.4114500890001409
172.600002571,975.7597596920629,973.6568603515625,976.3652502733553,977.555216149735,0.25026850030417336,0.33759398341942415,0.4114500890001409
172.650002572,975.7597596920629,973.6568603515625,976.3652502733553,975.7606708569059,0.25026850030417336,0.33759398341942415,0.4114500890001409
172.650002572,975.3355174005935,973.6568603515625,976.3652502733553,975.7606708569059,0.25026850030417336,0.33759398341942415,0.4114500890001409
172.650002572,975.3355174005935,973.6568603515625,976.0298281524224,975.7606708569059,0.25026850030417336,0.33759398341942415,0.4114500890001409
172.700002573,975.3355174005935,973.6568603515625,976.0298281524224,975.7606708569059,0.25026850030417336,0.33759398341942415,0.4114500890001409
172.700002573,975.6726755122281,973.6568603515625,976.0298281524224,975.7606708569059,0.25026850030417336,0.33759398341942415,0.4114500890001409
172.700002573,975.6726755122281,973.6568603515625,976.0199801871062,975.7606708569059,0.25026850030417336,0.33759398341942415,0.4114500890001409
172.750002574,975.6726755122281,973.6568603515625,976.0199801871062,975.7606708569059,0.25026850030417336,0.33759398341942415,0.4114500890001409
172.750002574,974.9472750847035,973.6568603515625,976.0199801871062,975.7606708569059,0.25026850030417336,0.33759398341942415,0.4114500890001409
172.750002574,974.9472750847035,973.6568603515625,975.5656253721345,975.7606708569059,0.25026850030417336,0.33759398341942415,0.4114500890001409
172.800002574,974.9472750847035,973.6568603515625,975.5656253721345,975.7606708569059,0.25026850030417336,0.33759398341942415,0.4114500890001409
172.800002574,975.3208499321092,973.6568603515625,975.5656253721345,975.7606708569059,0.25026850030417336,0.33759398341942415,0.4114500890001409
172.850002575,975.3208499321092,973.6568603515625,975.5656253721345,975.7606708569059,0.25026850030417336,0.33759398341942415,0.4114500890001409
172.850002575,975.3208499321092,973.6568603515625,975.3648521807505,975.7606708569059,0.25026850030417336,0.33759398341942415,0.4114500890001409
172.850002575,975.1497467844952,973.6568603515625,975.3648521807505,975.7606708569059,0.25026850030417336,0.33759398341942415,0.4114500890001409
172.850002575,975.1497467844952,973.6568603515625,975.173372420207,975.7606708569059,0.25026850030417336,0.33759398341942415,0.4114500890001409
172.900002576,975.1497467844952,973.6568603515625,975.173372420207,975.7606708569059,0.25026850030417336,0.33759398341942415,0.4114500890001409
172.900002576,974.4316735312958,973.6568603515625,975.173372420207,975.7606708569059,0.25026850030417336,0.33759398341942415,0.4114500890001409
172.900002576,974.4316735312958,973.6568603515625,974.7981497907066,975.7606708569059,0.25026850030417336,0.33759398341942415,0.4114500890001409
172.950002577,974.4316735312958,973.6568603515625,974.7981497907066,974.4326586513259,0.25026850030417336,0.33759398341942415,0.4114500890001409
172.950002577,975.1941684240221,973.6568603515625,974.7981497907066,974.4326586513259,0.25026850030417336,0.33759398341942415,0.4114500890001409
172.950002577,975.1941684240221,973.6568603515625,974.7792899354154,974.4326586513259,0.25026850030417336,0.33759398341942415,0.4114500890001409
