Time,Sensor,pos x,pos y,pos z,vel,orientation x,orientation y,orientation z,orientation w,ang vel z,lin acc x,lin acc y
2299.000034257,pos,-821.774038009442,-5074.682233401976,707.0561008372742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2299.000034257,imu,0.0,0.0,0.0,0.0,0.0,0.0,0.6557031033749912,0.7550188343507768,0.0012797692324966192,-0.4078293740749359,0.04607401788234711
2299.050034258,speed,0.0,0.0,0.0,-0.017157116526549044,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2299.050034258,imu,0.0,0.0,0.0,0.0,0.0,0.0,0.655736354056907,0.7549899562034945,0.0018166817026212811,-0.41823726892471313,-0.04497301205992699
2299.050034258,pos,-821.9789163314871,-5074.8282011319625,707.0548988941757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2299.100034259,speed,0.0,0.0,0.0,-0.01542963581995013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2299.100034259,pos,-821.7441632034139,-5074.636521544038,707.0539250936558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2299.100034259,imu,0.0,0.0,0.0,0.0,0.0,0.0,0.655752424857669,0.7549759978259488,0.0010114768519997597,-0.4292110204696655,-0.21985407173633575
2299.15003426,speed,0.0,0.0,0.0,-0.013436795184233057,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2299.15003426,pos,-822.6022993839341,-5074.499771096742,707.0531315984931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2299.15003426,imu,0.0,0.0,0.0,0.0,0.0,0.0,0.6557615879498794,0.7549680389059212,5.2084680646657944e-05,-0.39452865719795227,-0.167251318693161
2299.15003426,imu,0.0,0.0,0.0,0.0,0.0,0.0,0.6557688272306673,0.7549617508407397,0.0011228497605770826,-0.21882200241088867,-0.011429298669099808
2299.20003426,pos,-822.5771145751171,-5075.812740204335,707.0523330013966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2299.20003426,speed,0.0,0.0,0.0,-0.01165693427178696,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2299.250034261,speed,0.0,0.0,0.0,-0.010055297460220472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2299.250034261,pos,-822.0363217897673,-5074.784440014942,707.0516694074693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2299.250034261,imu,0.0,0.0,0.0,0.0,0.0,0.0,0.655774935854263,0.7549564447736951,0.0011145700700581074,-0.42731040716171265,-0.039006415754556656
2299.300034262,speed,0.0,0.0,0.0,-0.008545394063689364,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2299.300034262,pos,-821.1953284390136,-5075.155773268473,707.0511087534296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2299.300034262,imu,0.0,0.0,0.0,0.0,0.0,0.0,0.6557799194693363,0.7549521158462905,-0.0007338322466239333,-0.24488064646720886,0.0028835167177021503
2299.350034262,imu,0.0,0.0,0.0,0.0,0.0,0.0,0.6557832999865449,0.7549491793880944,-0.0009105638600885868,-0.061395540833473206,8.605583570897579e-05
2299.350034262,pos,-821.534294326284,-5073.780143628744,707.0506527138427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2299.350034262,speed,0.0,0.0,0.0,-0.00718295356949886,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2299.400034263,speed,0.0,0.0,0.0,-0.0059102432273630615,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2299.400034263,pos,-821.3916246627529,-5074.532182885229,707.0502582132917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2299.400034263,imu,0.0,0.0,0.0,0.0,0.0,0.0,0.6557861911339259,0.7549466679958645,0.00033431113115511835,-0.04787995293736458,0.025864167138934135
2299.450034264,speed,0.0,0.0,0.0,-0.004774432667735915,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2299.450034264,pos,-821.6753965742522,-5074.98604407579,707.0499903780608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2299.450034264,imu,0.0,0.0,0.0,0.0,0.0,0.0,0.655788924778051,0.7549442934008097,-0.0010260345879942179,-0.18798057734966278,-0.016298674046993256
2299.450034264,pos,-821.4603898677558,-5074.173643367527,707.0497399408252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2299.500034265,imu,0.0,0.0,0.0,0.0,0.0,0.0,0.6557906965798357,0.7549427543061354,-0.0009301764075644314,-0.17617657780647278,-0.0262068510055542
2299.500034265,speed,0.0,0.0,0.0,-0.0038848133024394294,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2299.550034265,speed,0.0,0.0,0.0,-0.0031437073271410715,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2299.550034265,imu,0.0,0.0,0.0,0.0,0.0,0.0,0.6557921421424255,0.7549414985972415,0.0010162685066461563,-0.16659794747829437,-0.019115030765533447
2299.550034265,pos,-820.808621789997,-5075.663343494792,707.0495906759131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2299.600034266,imu,0.0,0.0,0.0,0.0,0.0,0.0,0.6557937508201463,0.7549401011903155,-0.0002498328103683889,-0.0017872194293886423,0.004206490237265825
2299.600034266,pos,-821.6300699673532,-5074.973927846358,707.0494142072398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2299.600034266,speed,0.0,0.0,0.0,-0.00252300679972435,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2299.600034266,pos,-821.729552987028,-5073.768999388132,707.0492819580859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2299.600034266,imu,0.0,0.0,0.0,0.0,0.0,0.0,0.6557943976652436,0.7549395392949559,-0.0009969421662390232,-0.23322641849517822,-0.04265514016151428
2299.650034267,speed,0.0,0.0,0.0,-0.0020045985843285255,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2299.700034268,imu,0.0,0.0,0.0,0.0,0.0,0.0,0.6557955226120923,0.7549385620843148,-0.0003459042636677623,-0.07142885774374008,-0.005757501348853111
2299.700034268,pos,-822.4091992273213,-5074.60349626643,707.0492316050654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2299.700034268,speed,0.0,0.0,0.0,-0.001581389956550117,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2299.750034268,speed,0.0,0.0,0.0,-0.0012849122649552312,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2299.750034268,imu,0.0,0.0,0.0,0.0,0.0,0.0,0.6557958432216775,0.7549382835789751,8.302474452648312e-05,0.01466856338083744,0.003973056562244892
2299.750034268,pos,-822.0610202462072,-5074.922340820368,707.0490998149653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2299.800034269,speed,0.0,0.0,0.0,-0.00021398393317105752,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2299.800034269,pos,-821.4742280807639,-5074.827486905325,707.0490382796643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2299.800034269,imu,0.0,0.0,0.0,0.0,0.0,0.0,0.6557963269481962,0.7549378633776787,0.0008848986472003162,-0.22246505320072174,-0.03266778215765953
2299.85003427,speed,0.0,0.0,0.0,-0.0005518431424106357,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2299.85003427,pos,-821.4926808503569,-5074.501860448448,707.0490343673891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2299.85003427,imu,0.0,0.0,0.0,0.0,0.0,0.0,0.6557963269481962,0.7549378633776787,-0.001295130467042327,-0.06256049126386642,-0.010779059492051601
2299.900034271,speed,0.0,0.0,0.0,-0.0006080941006296473,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2299.900034271,pos,-822.091703197973,-5074.574511284593,707.0490198092575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2299.900034271,imu,0.0,0.0,0.0,0.0,0.0,0.0,0.6557963269481962,0.7549378633776787,-0.0012504409532994032,-0.059960540384054184,-0.008788537234067917
2299.950034271,speed,0.0,0.0,0.0,-0.0005707311885157258,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2299.950034271,imu,0.0,0.0,0.0,0.0,0.0,0.0,0.6557960063387894,0.7549381418832237,-0.0005717204767279327,0.020439527928829193,0.0015368869062513113
2299.950034271,pos,-821.014428191644,-5074.86338621235,707.0489768461257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2299.950034271,speed,0.0,0.0,0.0,-0.0004940999205152233,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300.000034272,imu,0.0,0.0,0.0,0.0,0.0,0.0,0.6557956857292644,0.7549384203886327,0.00040189805440604687,-0.05653942748904228,-0.009475120343267918
2300.000034272,pos,-822.5139308276482,-5074.926937724813,707.0489451801086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300.000034272,speed,0.0,0.0,0.0,-0.0003848328325297623,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300.050034273,imu,0.0,0.0,0.0,0.0,0.0,0.0,0.6557956857292644,0.7549384203886327,-8.13818332972005e-05,-0.13479040563106537,-0.01938270777463913
2300.050034273,pos,-822.59530542605,-5073.548348513946,707.0488870977176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300.100034274,speed,0.0,0.0,0.0,-0.00034126414489048126,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300.100034274,pos,-821.3549729334543,-5074.919604760568,707.0488970605375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300.100034274,imu,0.0,0.0,0.0,0.0,0.0,0.0,0.6557956857292644,0.7549384203886327,-4.098175122635439e-05,-0.0567711777985096,-0.007978880777955055
2300.150034274,speed,0.0,0.0,0.0,-0.00024922558844582386,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300.150034274,imu,0.0,0.0,0.0,0.0,0.0,0.0,0.6557955226120923,0.7549385620843148,-0.0008768209954723716,0.023666754364967346,0.0029664281755685806
2300.150034274,pos,-822.1188882033322,-5074.384363436811,707.0488637232111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300.200034275,speed,0.0,0.0,0.0,-0.00019896149894256217,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300.200034275,pos,-821.5793090378489,-5074.370465246397,707.0488651553105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300.200034275,imu,0.0,0.0,0.0,0.0,0.0,0.0,0.6557955226120923,0.7549385620843148,-0.0003418260021135211,-0.13219669461250305,-0.019497310742735863
2300.250034276,speed,0.0,0.0,0.0,-4.2388643989881415e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300.250034276,imu,0.0,0.0,0.0,0.0,0.0,0.0,0.6557956857292644,0.7549384203886327,-0.00014553419896401465,-0.05346883833408356,-0.0038871720898896456
2300.250034276,pos,-821.570605846595,-5074.091433682021,707.0488600392526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300.250034276,speed,0.0,0.0,0.0,-0.0001335391504793023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300.300034277,imu,0.0,0.0,0.0,0.0,0.0,0.0,0.6557956857292644,0.7549384203886327,0.0009574963478371501,-0.0516023226082325,-0.01207936741411686
2300.300034277,pos,-821.2349268389004,-5074.376849244824,707.0488561060722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300.350034277,speed,0.0,0.0,0.0,-0.00014111608026824392,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300.350034277,pos,-821.2517430419821,-5075.138892668987,707.0488583826299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300.350034277,imu,0.0,0.0,0.0,0.0,0.0,0.0,0.6557956857292644,0.7549384203886327,-0.0006541277980431914,-0.05212859809398651,-0.008171732537448406
2300.400034278,speed,0.0,0.0,0.0,-0.00010614202815919289,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300.400034278,pos,-822.5141646011689,-5074.3010842760905,707.0488201415019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300.400034278,imu,0.0,0.0,0.0,0.0,0.0,0.0,0.6557958432216775,0.7549382835789751,-0.000761725939810276,-0.051807988435029984,-0.008230443112552166
2300.450034279,imu,0.0,0.0,0.0,0.0,0.0,0.0,0.6557958432216775,0.7549382835789751,0.0006979494355618954,-0.05208514258265495,-0.007882164791226387
2300.450034279,speed,0.0,0.0,0.0,-0.0001003291221284166,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300.450034279,pos,-822.312190961447,-5075.522502534237,707.0488333563867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300.50003428,speed,0.0,0.0,0.0,0.04083120787779241,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300.50003428,imu,0.0,0.0,0.0,0.0,0.0,0.0,0.6559583882960577,0.7547970540642288,0.013660682365298271,1.062146544456482,0.11826832592487335
2300.50003428,pos,-821.4953196892822,-5073.90393958856,707.0487708115866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300.55003428,speed,0.0,0.0,0.0,0.07035004195007431,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300.55003428,imu,0.0,0.0,0.0,0.0,0.0,0.0,0.6560612448674998,0.7547076539845786,-0.018754737451672554,0.5004243850708008,0.103634774684906
2300.55003428,pos,-821.1821517478563,-5075.1647971336115,707.0487371782428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300.600034281,speed,0.0,0.0,0.0,0.14377225879447883,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300.600034281,imu,0.0,0.0,0.0,0.0,0.0,0.0,0.6562222841862111,0.75456763364024,-0.005167968571186066,0.3553639352321625,0.006992046255618334
2300.600034281,pos,-821.0567554848134,-5075.338254588619,707.0486771845698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300.650034282,speed,0.0,0.0,0.0,0.2787169738683701,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300.650034282,pos,-821.4134576780501,-5075.256760474035,707.048456653547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300.650034282,imu,0.0,0.0,0.0,0.0,0.0,0.0,0.6565618969281154,0.7542721494939044,0.003040325827896595,2.3550703525543213,0.1831965446472168
2300.700034283,speed,0.0,0.0,0.0,0.5045374624195632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300.700034283,pos,-821.3705181703369,-5074.663203287255,707.0481276533947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300.700034283,imu,0.0,0.0,0.0,0.0,0.0,0.0,0.6571881562170745,0.75372656005212,0.042485542595386505,3.8428592681884766,0.5776384472846985
2300.750034283,speed,0.0,0.0,0.0,0.6201019585326637,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300.750034283,imu,0.0,0.0,0.0,0.0,0.0,0.0,0.6583293317680157,0.7527300252639574,0.08683512359857559,3.5867350101470947,0.7566166520118713
2300.750034283,pos,-820.849438890686,-5074.298657478421,707.0477293883428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300.800034284,speed,0.0,0.0,0.0,0.839504683049601,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300.800034284,imu,0.0,0.0,0.0,0.0,0.0,0.0,0.6600619756000755,0.7512111476588492,0.10616172105073929,3.436534881591797,0.7551121711730957
2300.800034284,pos,-821.7486676794582,-5074.812393443731,707.0473645247272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300.850034285,speed,0.0,0.0,0.0,1.023433576509045,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300.850034285,imu,0.0,0.0,0.0,0.0,0.0,0.0,0.6620902948675311,0.7494240731670059,0.11879418045282364,3.763278007507324,0.7975971698760986
2300.850034285,pos,-822.1328407084271,-5074.571991253711,707.0470301343723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300.850034285,speed,0.0,0.0,0.0,1.240437548768922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300.900034286,imu,0.0,0.0,0.0,0.0,0.0,0.0,0.6648189849152434,0.747004496168708,0.16801679134368896,3.7561662197113037,0.9352810382843018
2300.900034286,pos,-822.2760332275029,-5075.720023202499,707.0465314974517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300.950034286,speed,0.0,0.0,0.0,1.498250130626479,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300.950034286,imu,0.0,0.0,0.0,0.0,0.0,0.0,0.6682985888235181,0.7438931349169008,0.1994224637746811,4.7203688621521,1.0489968061447144
2300.950034286,pos,-821.7679719954864,-5073.362412629376,707.0460121473498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2301.000034287,pos,-822.5578991326732,-5073.974583034301,707.0455251749381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2301.000034287,speed,0.0,0.0,0.0,1.6809985997254935,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2301.000034287,imu,0.0,0.0,0.0,0.0,0.0,0.0,0.6719584256020793,0.7405888699287716,0.20447777211666107,4.274722099304199,0.7749900221824646
2301.050034288,speed,0.0,0.0,0.0,1.9217109305868443,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2301.050034288,pos,-822.4088002437702,-5074.043426696219,707.0449272950796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2301.050034288,imu,0.0,0.0,0.0,0.0,0.0,0.0,0.6752376884941712,0.7376002060988383,0.1744925081729889,4.832076072692871,0.03382599353790283
2301.050034288,speed,0.0,0.0,0.0,2.1685150514473652,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2301.100034289,imu,0.0,0.0,0.0,0.0,0.0,0.0,0.678616537820524,0.734492746456005,0.19133108854293823,4.480416774749756,0.4169394075870514
2301.100034289,pos,-820.9367775076239,-5075.046842762982,707.044245397869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2301.150034289,speed,0.0,0.0,0.0,2.4465786405170915,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2301.150034289,pos,-821.5828667471405,-5073.356306375285,707.0435545350665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2301.150034289,imu,0.0,0.0,0.0,0.0,0.0,0.0,0.6823923254496318,0.730986124469845,0.21159397065639496,5.255311012268066,0.9220210909843445
2301.20003429,speed,0.0,0.0,0.0,2.7845436418373453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2301.20003429,imu,0.0,0.0,0.0,0.0,0.0,0.0,0.6859521639159649,0.7276466373309267,0.19213607907295227,6.43167781829834,0.165227010846138
2301.20003429,pos,-821.4010173081982,-5074.22530387606,707.0426332153202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2301.250034291,imu,0.0,0.0,0.0,0.0,0.0,0.0,0.6899750107551613,0.723833188333759,0.23712359368801117,7.1028571128845215,1.3137764930725098
2301.250034291,speed,0.0,0.0,0.0,3.163149622995168,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2301.250034291,pos,-822.1738371324806,-5073.7745948714555,707.0416584698453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2301.300034292,imu,0.0,0.0,0.0,0.0,0.0,0.0,0.6946652681997325,0.7193331392039392,0.2717050313949585,7.760003089904785,1.5033478736877441
2301.300034292,speed,0.0,0.0,0.0,3.541488272778992,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2301.300034292,pos,-821.566483304313,-5073.080482657029,707.0405827881336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2301.350034292,speed,0.0,0.0,0.0,3.9040958388507376,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2301.350034292,imu,0.0,0.0,0.0,0.0,0.0,0.0,0.699562863557748,0.7145710600989126,0.27798891067504883,7.313539981842041,1.1281019449234009
2301.350034292,pos,-821.4807201379753,-5073.0916870115425,707.0394640084241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2301.400034293,pos,-821.268401741756,-5073.926305113601,707.0381484861834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2301.400034293,imu,0.0,0.0,0.0,0.0,0.0,0.0,0.7045270162965126,0.7096771683718827,0.2821030616760254,7.0929646492004395,1.1046571731567383
2301.400034293,speed,0.0,0.0,0.0,4.257371246241146,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2301.450034294,imu,0.0,0.0,0.0,0.0,0.0,-0.0,-0.7090265060205294,-0.7051818302823182,0.24619248509407043,6.946737766265869,0.39944180846214294
2301.450034294,speed,0.0,0.0,0.0,4.615869927874711,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2301.450034294,pos,-821.9619140721669,-5073.271375561039,707.0368584344692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2301.500034295,pos,-821.0556287297957,-5073.797000298214,707.0354631325888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2301.500034295,speed,0.0,0.0,0.0,4.974338265293487,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2301.500034295,imu,0.0,0.0,0.0,0.0,0.0,-0.0,-0.7128169012135065,-0.7013501731263593,0.20596285164356232,7.267200946807861,0.0056587569415569305
2301.550034295,speed,0.0,0.0,0.0,5.334488952296014,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2301.550034295,imu,0.0,0.0,0.0,0.0,0.0,-0.0,-0.7158846225996199,-0.698218595516762,0.16297073662281036,7.270362854003906,-0.10455478727817535
2301.550034295,pos,-822.4018453226263,-5072.289553282292,707.0342382213394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2301.600034296,imu,0.0,0.0,0.0,0.0,0.0,-0.0,-0.718695764941146,-0.6953246705357585,0.19643278419971466,6.566641807556152,0.37498897314071655
2301.600034296,pos,-821.109732756253,-5071.512260669626,707.032831038377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2301.600034296,speed,0.0,0.0,0.0,5.625391733972873,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2301.650034297,speed,0.0,0.0,0.0,5.626975581610653,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2301.650034297,imu,0.0,0.0,0.0,0.0,0.0,-0.0,-0.7203458813344829,-0.6936150310110408,0.026781806722283363,1.9551823139190674,-0.7451814413070679
2301.650034297,pos,-821.6479940744568,-5071.860220509707,707.0315148077852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2301.700034298,imu,0.0,0.0,0.0,0.0,0.0,-0.0,-0.7216516916111925,-0.6922563369119161,0.11188841611146927,-0.13636749982833862,-0.5779513120651245
2301.700034298,speed,0.0,0.0,0.0,5.625363285551067,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2301.700034298,pos,-821.9599298246088,-5071.735647550941,707.0303261644576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2301.750034298,speed,0.0,0.0,0.0,5.651140548011758,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2301.750034298,pos,-821.6894605183763,-5071.625109031714,707.0291583862145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2301.750034298,imu,0.0,0.0,0.0,0.0,0.0,-0.0,-0.7221059098926659,-0.6917825199425648,-0.028412694111466408,0.10647550225257874,-0.1577398180961609
2301.800034299,speed,0.0,0.0,0.0,6.238317944455087,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2301.800034299,imu,0.0,0.0,0.0,0.0,0.0,-0.0,-0.7221169603655008,-0.6917709849021494,0.009208687581121922,8.50073528289795,-0.47651904821395874
2301.800034299,pos,-821.9331152945879,-5070.939637525841,707.0274585568168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2301.8500343,speed,0.0,0.0,0.0,6.75596804584566,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2301.8500343,pos,-822.1709564410872,-5070.77707005129,707.0253315306895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2301.8500343,imu,0.0,0.0,0.0,0.0,0.0,-0.0,-0.7219396357651972,-0.6919560407361255,-0.02777498960494995,11.084171295166016,-0.2929192781448364
2301.8500343,speed,0.0,0.0,0.0,7.217219830906933,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2301.9000343,imu,0.0,0.0,0.0,0.0,0.0,-0.0,-0.7216705066766679,-0.692236722366736,-0.00016090041026473045,9.49147891998291,-0.4223076403141022
2301.9000343,pos,-822.7145803732941,-5070.109248408236,707.0230622198014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2301.950034301,speed,0.0,0.0,0.0,7.633954599111931,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2301.950034301,imu,0.0,0.0,0.0,0.0,0.0,-0.0,-0.7210817058075779,-0.6928500368403206,-0.05668948218226433,8.546030044555664,-0.3798646032810211
