Time,Sensor,pos x,pos y,pos z,vel,orientation x,orientation y,orientation z,orientation w,ang vel z,lin acc x,lin acc y
268.450004,imu,0.0,0.0,0.0,0.0,0.0,0.0,-0.5661559918941084,0.8242981213386321,0.00023076689103618264,-0.37653157114982605,-0.014798901975154877
268.450004,pos,523.8644075245171,-5913.242035150692,694.4060348280182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268.500004,speed,0.0,0.0,0.0,-0.005623442478883697,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268.500004,pos,523.4000127551816,-5912.609523493323,694.4056725802939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268.500004,imu,0.0,0.0,0.0,0.0,0.0,0.0,-0.5661555988380702,0.8242983913027527,0.00059015944134444,-0.3842073380947113,0.018933705985546112
268.550004001,speed,0.0,0.0,0.0,-0.00458971662513577,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268.550004001,imu,0.0,0.0,0.0,0.0,0.0,0.0,-0.5661555005740406,0.8242984587937536,0.0005322345532476902,-0.3957527279853821,-0.03611012175679207
268.550004001,pos,525.1058579225585,-5913.824627220578,694.4054182993832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268.600004002,speed,0.0,0.0,0.0,-0.003683558227707601,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268.600004002,pos,523.8557620239095,-5912.331436233381,694.4051563705025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268.600004002,imu,0.0,0.0,0.0,0.0,0.0,0.0,-0.5661552057819035,0.8242986612666858,0.0020612599328160286,-0.24847008287906647,-0.02665816619992256
268.650004003,speed,0.0,0.0,0.0,-0.00296135670074835,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268.650004003,pos,524.5071700805362,-5913.081106986156,694.4049393225757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268.650004003,imu,0.0,0.0,0.0,0.0,0.0,0.0,-0.5661550092537718,0.8242987962485822,0.0018505639163777232,-0.24049244821071625,-0.024593383073806763
268.700004003,speed,0.0,0.0,0.0,-0.002445745755305108,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268.700004003,pos,524.5725208004927,-5913.553612355862,694.4047841095695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268.700004003,imu,0.0,0.0,0.0,0.0,0.0,0.0,-0.566154714461514,0.8242989987213387,0.00023121385311242193,-0.3240278363227844,-0.033488474786281586
268.700004003,speed,0.0,0.0,0.0,0.041322366333320204,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268.700004003,imu,0.0,0.0,0.0,0.0,0.0,0.0,-0.5660695164648137,0.8243575089300103,0.0021350388415157795,0.36961835622787476,-0.03935397043824196
268.750004004,pos,524.2898816905843,-5912.577886559271,694.4045954901476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268.800004005,speed,0.0,0.0,0.0,0.06615477071343667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268.800004005,imu,0.0,0.0,0.0,0.0,0.0,0.0,-0.5661711244536903,0.8242877275774788,-0.00964676309376955,0.18912789225578308,-0.07646221667528152
268.800004005,pos,523.9712526355531,-5912.824269072979,694.4044470937688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268.850004006,speed,0.0,0.0,0.0,0.06973867556179081,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268.850004006,imu,0.0,0.0,0.0,0.0,0.0,0.0,-0.5662523850000696,0.8242319069786931,-0.0037966270465403795,-0.06743530184030533,0.024240752682089806
268.850004006,pos,524.2377369120803,-5912.992345926207,694.4042386163819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268.900004006,speed,0.0,0.0,0.0,0.31999676219640977,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268.900004006,pos,524.2904767842009,-5913.784362236258,694.4038075259556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268.900004006,imu,0.0,0.0,0.0,0.0,0.0,0.0,-0.5665590030901401,0.8240211744958418,-0.018311256542801857,2.458087921142578,-0.3442058861255646
268.950004007,pos,523.6112791922047,-5913.055391515797,694.4039031891525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268.950004007,speed,0.0,0.0,0.0,0.001319542947783881,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268.950004007,imu,0.0,0.0,0.0,0.0,0.0,0.0,-0.5666270752250503,0.8239743670903271,0.000872105301823467,-3.8103535175323486,0.4294961392879486
269.000004008,speed,0.0,0.0,0.0,0.09188879214952075,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269.000004008,imu,0.0,0.0,0.0,0.0,0.0,0.0,-0.5666622394018443,0.8239501844384082,-0.007780695799738169,-0.1425529420375824,-0.07464079558849335
269.000004008,pos,525.0489645911958,-5913.056847290036,694.4038060066309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269.050004009,speed,0.0,0.0,0.0,0.3143547803039593,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269.050004009,imu,0.0,0.0,0.0,0.0,0.0,0.0,-0.5668895047416213,0.8237938391453284,-0.014981181360781193,4.727564334869385,-0.4797249734401703
269.050004009,pos,525.4018937304625,-5912.990482508012,694.4032287575295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269.100004009,speed,0.0,0.0,0.0,0.5156311368987581,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269.100004009,pos,525.8935235951467,-5913.655213204643,694.4024060665196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269.100004009,imu,0.0,0.0,0.0,0.0,0.0,0.0,-0.5670614473814493,0.8236754912546905,-0.0075440057553350925,3.763033151626587,0.11044955998659134
269.15000401,imu,0.0,0.0,0.0,0.0,0.0,0.0,-0.5671008208313559,0.8236483831177005,0.001608935883268714,-7.923846244812012,0.2875479757785797
269.15000401,speed,0.0,0.0,0.0,0.004998794121434265,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269.15000401,pos,523.905492711716,-5914.631937428755,694.4025571080311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269.200004011,speed,0.0,0.0,0.0,0.002205180381881731,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269.200004011,imu,0.0,0.0,0.0,0.0,0.0,0.0,-0.5670999371521822,0.8236489915504001,-0.00019008200615644455,-2.3516042232513428,0.08797582983970642
269.200004011,pos,524.7937440887154,-5912.841909956274,694.4027459429476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269.250004012,speed,0.0,0.0,0.0,0.0007590518757116917,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269.250004012,imu,0.0,0.0,0.0,0.0,0.0,0.0,-0.5670995444056732,0.8236492619646288,0.00027750784647651017,-0.17521077394485474,-0.03847123309969902
269.250004012,pos,524.2152728533094,-5912.196598038375,694.4028118269607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269.300004012,imu,0.0,0.0,0.0,0.0,0.0,0.0,-0.5670993480323704,0.8236493971716731,-0.0011473444756120443,-0.17487502098083496,-0.04028503596782684
269.300004012,speed,0.0,0.0,0.0,7.050181251040044e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269.300004012,pos,525.3035922057145,-5913.013549109855,694.402799643967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269.350004013,speed,0.0,0.0,0.0,-0.00021661120963849907,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269.350004013,pos,524.6750815533137,-5911.922553948691,694.4028000332644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269.350004013,imu,0.0,0.0,0.0,0.0,0.0,0.0,-0.5670993480323704,0.8236493971716731,0.00042175775161013007,-0.24357447028160095,0.00696898577734828
269.400004014,speed,0.0,0.0,0.0,-0.0002827264699814765,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269.400004014,pos,524.5637438767604,-5913.30194180655,694.4027807781167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269.400004014,imu,0.0,0.0,0.0,0.0,0.0,0.0,-0.5670991516590353,0.8236495323786704,-0.0001249916385859251,-0.21202833950519562,-0.026049507781863213
269.450004015,speed,0.0,0.0,0.0,-0.0002788711284524521,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269.450004015,imu,0.0,0.0,0.0,0.0,0.0,0.0,-0.5670991516590353,0.8236495323786704,-0.000351793656591326,-0.24190597236156464,0.007664118893444538
269.450004015,pos,523.4034379349183,-5912.570265995936,694.402764610234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269.500004015,speed,0.0,0.0,0.0,-0.0002498240664258798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269.500004015,imu,0.0,0.0,0.0,0.0,0.0,0.0,-0.5670990534723558,0.8236495999821515,-0.00039843289414420724,-0.2894901633262634,-0.016765205189585686
269.500004015,pos,524.682725433541,-5912.715898026213,694.4027432249288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269.550004016,speed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269.550004016,imu,0.0,0.0,0.0,0.0,0.0,0.0,-0.5670990534723558,0.8236495999821515,0.0015078475698828697,-0.2455988973379135,-0.010575845837593079
269.550004016,pos,524.8746680985275,-5913.221707955638,694.4027408231905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269.600004017,speed,0.0,0.0,0.0,-3.493730862746223e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269.600004017,imu,0.0,0.0,0.0,0.0,0.0,0.0,-0.5670990534723558,0.8236495999821515,-4.4089396396884695e-05,-0.2474895864725113,-0.01152211893349886
269.600004017,pos,524.3129371075267,-5913.036610403787,694.402750544129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269.650004018,speed,0.0,0.0,0.0,-0.00014040619089195503,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269.650004018,imu,0.0,0.0,0.0,0.0,0.0,0.0,-0.5670986607255567,0.8236498703959589,-0.001563552301377058,-0.2005617320537567,-0.006696636322885752
269.650004018,pos,524.3504032500934,-5913.307202887013,694.4026806073051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269.700004018,speed,0.0,0.0,0.0,-9.156987687646836e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269.700004018,imu,0.0,0.0,0.0,0.0,0.0,0.0,-0.5670986607255567,0.8236498703959589,-0.0009473867248743773,-0.28979748487472534,-0.01618039235472679
269.700004018,pos,524.7199873280105,-5913.565657774481,694.4026808710473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269.750004019,speed,0.0,0.0,0.0,-5.3102063640867086e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269.750004019,imu,0.0,0.0,0.0,0.0,0.0,0.0,-0.5670986607255567,0.8236498703959589,0.0009091290994547307,-0.24483253061771393,-0.009791538119316101
269.750004019,pos,524.5061513415751,-5913.464566781055,694.4026735468087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269.80000402,pos,525.0863825345873,-5912.6815069665945,694.4024622453551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269.80000402,speed,0.0,0.0,0.0,0.09848457520500939,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269.80000402,imu,0.0,0.0,0.0,0.0,0.0,0.0,-0.5671477530761022,0.8236160672186578,-0.005703682079911232,1.494592308998108,-0.1825842559337616
269.850004021,imu,0.0,0.0,0.0,0.0,0.0,0.0,-0.5673454766585126,0.8234798783911633,-0.013456419110298157,1.2531237602233887,-0.2634984254837036
269.850004021,pos,525.0573144499904,-5913.057570288753,694.4021976468007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269.850004021,speed,0.0,0.0,0.0,0.20455893352196677,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269.900004021,speed,0.0,0.0,0.0,0.3466723608369471,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269.900004021,imu,0.0,0.0,0.0,0.0,0.0,0.0,-0.56803960621426,0.8230012185725781,-0.04837702959775925,2.5998613834381104,-0.23605762422084808
269.900004021,pos,523.5248289416764,-5912.2082188935365,694.4016614201755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269.950004022,imu,0.0,0.0,0.0,0.0,0.0,0.0,-0.5686459641612572,0.8225823772991457,-0.04770312085747719,2.244999408721924,-0.39759066700935364
269.950004022,pos,524.8885170369356,-5912.560892194596,694.400996379748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269.950004022,speed,0.0,0.0,0.0,0.4735958693524957,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270.000004023,speed,0.0,0.0,0.0,0.7030037643562906,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270.000004023,imu,0.0,0.0,0.0,0.0,0.0,0.0,-0.5699945946716323,0.821648441880785,-0.08796792477369308,4.106137752532959,-0.8121622204780579
270.000004023,pos,524.1467960372337,-5912.994473543505,694.4000542034782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270.050004024,speed,0.0,0.0,0.0,0.008920415105399662,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270.050004024,imu,0.0,0.0,0.0,0.0,0.0,0.0,-0.5703381468509559,0.8214100061763416,-0.0006212738808244467,-8.36469554901123,1.1979748010635376
270.050004024,pos,524.2729832084427,-5914.031851010888,694.4001739285741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270.100004024,speed,0.0,0.0,0.0,0.0038360633505959653,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270.100004024,imu,0.0,0.0,0.0,0.0,0.0,0.0,-0.5703362863751308,0.8214112979767352,0.0001343836192972958,-5.155615329742432,0.5571280717849731
270.100004024,pos,523.6102896609052,-5911.3097719525085,694.4005217451368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270.100004024,pos,525.0022651338053,-5912.558030246932,694.4006628703505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270.150004025,imu,0.0,0.0,0.0,0.0,0.0,0.0,-0.5703354050960873,0.8214119098807139,0.0016032480634748936,-0.16783422231674194,-0.018859177827835083
270.150004025,speed,0.0,0.0,0.0,0.0014898596730207176,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270.200004026,speed,0.0,0.0,0.0,0.00032718536608117884,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270.200004026,pos,524.0801314338539,-5912.893644169793,694.4006980960228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270.200004026,imu,0.0,0.0,0.0,0.0,0.0,0.0,-0.5703349154963349,0.8214122498269603,0.00031276847585104406,-0.18555136024951935,-0.05681430548429489
270.250004027,speed,0.0,0.0,0.0,-0.0001699954176547209,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270.250004027,imu,0.0,0.0,0.0,0.0,0.0,0.0,-0.5703349154963349,0.8214122498269603,0.0006127461674623191,-0.20731611549854279,-0.0031347242183983326
270.250004027,pos,523.591083784195,-5912.455757144513,694.400702862154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270.300004027,speed,0.0,0.0,0.0,-0.00040292908304037287,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270.300004027,imu,0.0,0.0,0.0,0.0,0.0,0.0,-0.5703349154963349,0.8214122498269603,0.0005552046350203454,-0.21344901621341705,-0.025720374658703804
270.300004027,pos,524.165165666108,-5913.841487367696,694.4006595245241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270.350004028,speed,0.0,0.0,0.0,-0.00043159345545321705,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270.350004028,pos,524.7973103148086,-5912.670625504562,694.4006023154072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270.350004028,imu,0.0,0.0,0.0,0.0,0.0,0.0,-0.5703345238163872,0.8214125217837471,-0.0008601505542173982,-0.2947534918785095,-0.015022706240415573
270.400004029,pos,524.5492536142247,-5913.298178337085,694.4005789114094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270.400004029,speed,0.0,0.0,0.0,-0.0004432362816839466,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270.400004029,imu,0.0,0.0,0.0,0.0,0.0,0.0,-0.5703345238163872,0.8214125217837471,1.5119012459763326e-05,-0.20417356491088867,-0.0067773181945085526
270.45000403,speed,0.0,0.0,0.0,0.09917285224566603,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270.45000403,pos,523.3552620706272,-5912.997844021267,694.4003889830225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270.45000403,imu,0.0,0.0,0.0,0.0,0.0,0.0,-0.5704446786906926,0.8213360265771084,9.242550004273653e-05,1.3670059442520142,-0.038033224642276764
270.50000403,speed,0.0,0.0,0.0,0.19561361516379497,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270.50000403,imu,0.0,0.0,0.0,0.0,0.0,0.0,-0.5705400400464755,0.8212697867958897,0.019280750304460526,1.1577284336090088,-0.2790272533893585
270.50000403,pos,524.468368920137,-5913.876438217704,694.4000557531363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270.50000403,speed,0.0,0.0,0.0,0.22351609528883237,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270.550004031,pos,525.2431988234582,-5913.720270363947,694.399810661128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270.550004031,imu,0.0,0.0,0.0,0.0,0.0,0.0,-0.5708784422178524,0.8210345937967036,-0.03369874507188797,0.9017347097396851,-0.053424935787916183
270.600004032,speed,0.0,0.0,0.0,0.41512999450439686,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270.600004032,imu,0.0,0.0,0.0,0.0,0.0,0.0,-0.5711345531788996,0.8208564564923265,-0.004586348310112953,2.7675983905792236,0.0035433387383818626
270.600004032,pos,524.6883221754126,-5912.672023566227,694.3991736851865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270.600004032,imu,0.0,0.0,0.0,0.0,0.0,0.0,-0.5715377394040118,0.8205757810445979,-0.02058669552206993,4.050022602081299,-0.12338221073150635
270.600004032,pos,523.8979535288433,-5913.04012686668,694.3982232676126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270.650004032,speed,0.0,0.0,0.0,0.5976752404722152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270.650004032,speed,0.0,0.0,0.0,0.8506461939884175,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270.700004033,pos,525.0085015325742,-5913.985177445351,694.3971284034776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270.700004033,imu,0.0,0.0,0.0,0.0,0.0,0.0,-0.5719392231060301,0.820295998449871,-0.023861119523644447,3.688265085220337,-0.19832414388656616
270.750004034,speed,0.0,0.0,0.0,0.01838466175640682,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270.750004034,imu,0.0,0.0,0.0,0.0,0.0,0.0,-0.572049717117149,0.8202189470782724,0.0015783961862325668,-8.64797306060791,0.28909367322921753
270.750004034,pos,525.1133026603295,-5913.462190789236,694.3970890413207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270.750004034,speed,0.0,0.0,0.0,0.0052050121115538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270.800004035,imu,0.0,0.0,0.0,0.0,0.0,0.0,-0.5720484460061287,0.8202198335946121,0.001028635073453188,-7.457340717315674,0.31821829080581665
270.800004035,pos,523.9670559761358,-5913.720885191326,694.3975162699826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270.850004035,speed,0.0,0.0,0.0,0.001967858683131355,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270.850004035,imu,0.0,0.0,0.0,0.0,0.0,0.0,-0.5720476637832794,0.8202203791421498,-0.00021805093274451792,-0.10152825713157654,-0.06889362633228302
270.850004035,pos,523.3474484527676,-5913.682173505568,694.3977405296437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270.900004036,pos,523.7577528382024,-5912.872991425428,694.3977658453975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270.900004036,imu,0.0,0.0,0.0,0.0,0.0,0.0,-0.5720475660053868,0.8202204473355397,-0.0020935882348567247,-0.17349156737327576,-0.02050945721566677
270.900004036,speed,0.0,0.0,0.0,0.000420388101405744,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270.950004037,speed,0.0,0.0,0.0,-0.00028632921773215586,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270.950004037,pos,524.4016136861674,-5912.512367621737,694.397760436409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270.950004037,imu,0.0,0.0,0.0,0.0,0.0,0.0,-0.5720471748937345,0.8202207201089821,-0.0011774739250540733,-0.21119408309459686,-0.008427657186985016
271.000004038,speed,0.0,0.0,0.0,-0.0006262035330493495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271.000004038,imu,0.0,0.0,0.0,0.0,0.0,0.0,-0.5720472726716598,0.820220651915639,-0.0010099838254973292,-0.21814800798892975,-0.027999119833111763
271.000004038,pos,524.5205055097254,-5913.3225736116265,694.3977341070845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271.000004038,speed,0.0,0.0,0.0,-0.0006826831835359826,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271.050004038,pos,524.1560720125426,-5912.307956735241,694.3976718955357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271.050004038,imu,0.0,0.0,0.0,0.0,0.0,0.0,-0.572047077115801,0.8202207883023136,2.5586545234546065e-05,-0.25254344940185547,-0.012228385545313358
271.100004039,speed,0.0,0.0,0.0,-0.0006301565409099449,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271.100004039,imu,0.0,0.0,0.0,0.0,0.0,0.0,-0.5720469793378595,0.8202208564956334,0.0012430708156898618,-0.24318036437034607,0.004983621649444103
271.100004039,pos,524.7049012514184,-5912.950014220479,694.3976414902706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271.15000404,speed,0.0,0.0,0.0,-0.0005360712033368224,0.0,0.0,0.0,0.0,0.0,0.0,0.0
