Time,heading
74.950001116,-0.16809339821338654
75.000001117,-0.16809816658496857
75.050001118,-0.16809816658496857
75.100001119,-0.16809816658496857
75.150001119,-0.16809184849262238
75.150001119,-0.16806192696094513
75.250001121,-0.1680811196565628
75.300001122,-0.16813071072101593
75.300001122,-0.16811998188495636
75.350001122,-0.16810829937458038
75.400001123,-0.16806407272815704
75.450001124,-0.16806776821613312
75.500001125,-0.16806776821613312
75.550001125,-0.16806776821613312
75.600001126,-0.16808219254016876
75.700001128,-0.16808219254016876
75.750001128,-0.16811783611774445
75.800001129,-0.16811735928058624
75.800001129,-0.16809232532978058
75.85000113,-0.16809923946857452
75.950001131,-0.16809923946857452
76.000001132,-0.16807527840137482
76.000001132,-0.16807051002979279
76.100001133,-0.16807051002979279
76.150001134,-0.16810782253742218
76.200001135,-0.16810782253742218
76.250001136,-0.16810782253742218
76.250001136,-0.1680886298418045
76.350001137,-0.16790957748889923
76.400001138,-0.16790957748889923
76.400001138,-0.16791971027851105
76.500001139,-0.1679501086473465
76.55000114,-0.1679501086473465
76.650001142,-0.1679501086473465
76.700001142,-0.1679501086473465
76.750001143,-0.1679127961397171
76.800001144,-0.16787178814411163
76.850001145,-0.1678745299577713
76.950001146,-0.1678745299577713
77.000001147,-0.16789205372333527
77.050001148,-0.16791017353534698
77.100001148,-0.16797776520252228
77.20000115,-0.16810031235218048
77.250001151,-0.1680784970521927
77.350001152,-0.1680784970521927
77.400001153,-0.16808541119098663
77.450001154,-0.1680789738893509
77.550001155,-0.16810186207294464
77.550001155,-0.16810138523578644
77.600001156,-0.16809602081775665
77.700001157,-0.16809602081775665
77.750001158,-0.1680939942598343
77.750001158,-0.16809876263141632
77.800001159,-0.16808755695819855
77.85000116,-0.1680748015642166
77.90000116,-0.16807790100574493
78.000001162,-0.16806407272815704
78.050001163,-0.16806407272815704
78.050001163,-0.168048694729805
78.100001163,-0.16801030933856964
78.200001165,-0.16801030933856964
78.250001166,-0.1680566817522049
78.250001166,-0.16806836426258087
78.350001167,-0.1680668145418167
78.400001168,-0.1680668145418167
78.450001168,-0.16808386147022247
78.500001169,-0.16796667873859406
78.55000117,-0.1679203063249588
78.55000117,-0.16792936623096466
78.600001171,-0.16793842613697052
78.700001172,-0.16794951260089874
78.750001173,-0.16797514259815216
78.800001174,-0.16797037422657013
78.850001174,-0.1679660826921463
78.900001175,-0.16800232231616974
79.000001177,-0.1680784970521927
79.000001177,-0.16811950504779816
79.100001178,-0.16811950504779816
79.150001179,-0.16811950504779816
79.150001179,-0.16811473667621613
79.25000118,-0.16812379658222198
79.300001181,-0.16812379658222198
79.300001181,-0.16812749207019806
79.400001183,-0.16811414062976837
79.450001183,-0.16808386147022247
79.450001183,-0.168048694729805
79.500001184,-0.1680268794298172
79.600001186,-0.16801674664020538
79.600001186,-0.16797299683094025
79.650001186,-0.16789741814136505
79.750001188,-0.1678611785173416
79.800001189,-0.16786105930805206
79.850001189,-0.16787607967853546
79.90000119,-0.16787607967853546
79.950001191,-0.16787607967853546
80.000001192,-0.1678813248872757
80.000001192,-0.1679740697145462
80.100001193,-0.16807527840137482
80.200001195,-0.16808970272541046
80.200001195,-0.16809077560901642
80.300001196,-0.1680966168642044
80.300001196,-0.16810031235218048
80.400001198,-0.1681242734193802
80.400001198,-0.16811306774616241
80.450001198,-0.1681109219789505
80.500001199,-0.1681109219789505
80.600001201,-0.1680864840745926
80.600001201,-0.1680784970521927
80.700001202,-0.1680811196565628
80.700001202,-0.16807742416858673
80.800001204,-0.16807742416858673
80.800001204,-0.1680784970521927
80.850001204,-0.16804809868335724
80.900001205,-0.1680801659822464
80.950001206,-0.1681423932313919
81.050001207,-0.16812320053577423
81.100001208,-0.1680949479341507
81.150001209,-0.16808755695819855
