Time,pos x,pos y,pos z,heading
259.950003873,538.1563110351562,-5951.62548828125,362.40234375,69.936279296875
259.950003873,538.1563110351562,-5951.62548828125,362.40234375,69.936279296875
259.950003873,538.1563110351562,-5951.62548828125,362.40234375,69.936279296875
260.050003875,538.321533203125,-5952.0869140625,362.39105224609375,70.07888793945312
260.050003875,538.321533203125,-5952.0869140625,362.39105224609375,70.07888793945312
260.050003875,538.321533203125,-5952.0869140625,362.39105224609375,70.07888793945312
260.050003875,538.321533203125,-5952.0869140625,362.39105224609375,70.07888793945312
260.050003875,538.491943359375,-5952.572265625,362.3790283203125,70.33000946044922
260.050003875,538.491943359375,-5952.572265625,362.3790283203125,70.33000946044922
260.050003875,538.491943359375,-5952.572265625,362.3790283203125,70.33000946044922
260.050003875,538.491943359375,-5952.572265625,362.3790283203125,70.33000946044922
260.150003876,538.6654052734375,-5953.07861328125,362.3665466308594,70.68572998046875
260.150003876,538.6654052734375,-5953.07861328125,362.3665466308594,70.68572998046875
260.150003876,538.6654052734375,-5953.07861328125,362.3665466308594,70.68572998046875
260.150003876,538.6654052734375,-5953.07861328125,362.3665466308594,70.68572998046875
260.150003876,538.8409423828125,-5953.60302734375,362.35382080078125,71.11743927001953
260.150003876,538.8409423828125,-5953.60302734375,362.35382080078125,71.11743927001953
260.150003876,538.8409423828125,-5953.60302734375,362.35382080078125,71.11743927001953
260.150003876,538.8409423828125,-5953.60302734375,362.35382080078125,71.11743927001953
260.250003878,539.021240234375,-5954.1435546875,362.3408203125,71.45561981201172
260.250003878,539.021240234375,-5954.1435546875,362.3408203125,71.45561981201172
260.250003878,539.021240234375,-5954.1435546875,362.3408203125,71.45561981201172
260.250003878,539.021240234375,-5954.1435546875,362.3408203125,71.45561981201172
260.250003878,539.2069702148438,-5954.69873046875,362.32745361328125,71.6317367553711
260.250003878,539.2069702148438,-5954.69873046875,362.32745361328125,71.6317367553711
260.250003878,539.2069702148438,-5954.69873046875,362.32745361328125,71.6317367553711
260.250003878,539.2069702148438,-5954.69873046875,362.32745361328125,71.6317367553711
260.300003878,539.3964233398438,-5955.2685546875,362.31378173828125,71.73091125488281
260.300003878,539.3964233398438,-5955.2685546875,362.31378173828125,71.73091125488281
260.350003879,539.3964233398438,-5955.2685546875,362.31378173828125,71.73091125488281
260.350003879,539.3964233398438,-5955.2685546875,362.31378173828125,71.73091125488281
260.350003879,539.5892333984375,-5955.853515625,362.2998352050781,71.80846405029297
260.350003879,539.5892333984375,-5955.853515625,362.2998352050781,71.80846405029297
260.40000388,539.5892333984375,-5955.853515625,362.2998352050781,71.80846405029297
260.40000388,539.5892333984375,-5955.853515625,362.2998352050781,71.80846405029297
260.40000388,539.7853393554688,-5956.4521484375,362.2854919433594,71.89175415039062
260.40000388,539.7853393554688,-5956.4521484375,362.2854919433594,71.89175415039062
260.450003881,539.7853393554688,-5956.4521484375,362.2854919433594,71.89175415039062
260.450003881,539.7853393554688,-5956.4521484375,362.2854919433594,71.89175415039062
260.450003881,539.9840087890625,-5957.0654296875,362.2709045410156,72.01457977294922
260.450003881,539.9840087890625,-5957.0654296875,362.2709045410156,72.01457977294922
260.450003881,539.9840087890625,-5957.0654296875,362.2709045410156,72.01457977294922
260.450003881,539.9840087890625,-5957.0654296875,362.2709045410156,72.01457977294922
260.500003881,539.9840087890625,-5957.0654296875,362.2709045410156,72.01457977294922
260.550003882,539.9840087890625,-5957.0654296875,362.2709045410156,72.01457977294922
260.550003882,539.9840087890625,-5957.0654296875,362.2709045410156,72.01457977294922
260.550003882,539.9840087890625,-5957.0654296875,362.2709045410156,72.01457977294922
260.550003882,540.3890991210938,-5958.33447265625,362.24072265625,72.34876251220703
260.550003882,540.3890991210938,-5958.33447265625,362.24072265625,72.34876251220703
260.600003883,540.3890991210938,-5958.33447265625,362.24072265625,72.34876251220703
260.600003883,540.3890991210938,-5958.33447265625,362.24072265625,72.34876251220703
260.600003883,540.5936889648438,-5958.9833984375,362.2254943847656,72.52632904052734
260.650003883,540.5936889648438,-5958.9833984375,362.2254943847656,72.52632904052734
260.650003883,540.5936889648438,-5958.9833984375,362.2254943847656,72.52632904052734
260.650003883,540.5936889648438,-5958.9833984375,362.2254943847656,72.52632904052734
260.650003883,540.796142578125,-5959.63232421875,362.2102966308594,72.70480346679688
