Time,pos x,pos y,pos z,heading
218.750003259,485.5323181152344,-5770.11865234375,366.6658935546875,100.5455322265625
218.750003259,485.5323181152344,-5770.11865234375,366.6658935546875,100.5455322265625
218.750003259,485.4684753417969,-5770.48876953125,366.65936279296875,100.2074203491211
218.750003259,485.4684753417969,-5770.48876953125,366.65936279296875,100.2074203491211
218.80000326,485.4684753417969,-5770.48876953125,366.65936279296875,100.2074203491211
218.80000326,485.4684753417969,-5770.48876953125,366.65936279296875,100.2074203491211
218.80000326,485.4684753417969,-5770.48876953125,366.65936279296875,100.2074203491211
218.80000326,485.4684753417969,-5770.48876953125,366.65936279296875,100.2074203491211
218.80000326,485.4684753417969,-5770.48876953125,366.65936279296875,100.2074203491211
218.80000326,485.4684753417969,-5770.48876953125,366.65936279296875,100.2074203491211
218.900003261,485.35565185546875,-5771.18212890625,366.6471252441406,99.54865264892578
218.900003261,485.35565185546875,-5771.18212890625,366.6471252441406,99.54865264892578
218.900003261,485.35565185546875,-5771.18212890625,366.6471252441406,99.54865264892578
218.900003261,485.35565185546875,-5771.18212890625,366.6471252441406,99.54865264892578
218.900003261,485.310302734375,-5771.48486328125,366.64208984375,99.19894409179688
218.900003261,485.310302734375,-5771.48486328125,366.64208984375,99.19894409179688
218.900003261,485.310302734375,-5771.48486328125,366.64208984375,99.19894409179688
218.900003261,485.310302734375,-5771.48486328125,366.64208984375,99.19894409179688
219.000003263,485.2717590332031,-5771.74560546875,366.63800048828125,99.01213073730469
219.000003263,485.2717590332031,-5771.74560546875,366.63800048828125,99.01213073730469
219.000003263,485.2717590332031,-5771.74560546875,366.63800048828125,99.01213073730469
219.000003263,485.2717590332031,-5771.74560546875,366.63800048828125,99.01213073730469
219.050003264,485.242919921875,-5771.94482421875,366.6351623535156,98.93489837646484
219.050003264,485.242919921875,-5771.94482421875,366.6351623535156,98.93489837646484
219.050003264,485.242919921875,-5771.94482421875,366.6351623535156,98.93489837646484
219.050003264,485.242919921875,-5771.94482421875,366.6351623535156,98.93489837646484
219.100003264,485.22381591796875,-5772.08544921875,366.6334533691406,98.96717071533203
219.100003264,485.22381591796875,-5772.08544921875,366.6334533691406,98.96717071533203
219.100003264,485.22381591796875,-5772.08544921875,366.6334533691406,98.96717071533203
219.100003264,485.22381591796875,-5772.08544921875,366.6334533691406,98.96717071533203
219.100003264,485.2135314941406,-5772.16796875,366.6329345703125,99.04417419433594
219.100003264,485.2135314941406,-5772.16796875,366.6329345703125,99.04417419433594
219.150003265,485.2135314941406,-5772.16796875,366.6329345703125,99.04417419433594
219.150003265,485.2135314941406,-5772.16796875,366.6329345703125,99.04417419433594
219.150003265,485.2115173339844,-5772.19189453125,366.63330078125,99.13240814208984
219.150003265,485.2115173339844,-5772.19189453125,366.63330078125,99.13240814208984
219.200003266,485.2115173339844,-5772.19189453125,366.63330078125,99.13240814208984
219.200003266,485.2115173339844,-5772.19189453125,366.63330078125,99.13240814208984
219.200003266,485.2115478515625,-5772.19189453125,366.63336181640625,99.13436889648438
219.200003266,485.2115478515625,-5772.19189453125,366.63336181640625,99.13436889648438
219.200003266,485.2115478515625,-5772.19189453125,366.63336181640625,99.13436889648438
219.200003266,485.2115478515625,-5772.19189453125,366.63336181640625,99.13436889648438
219.250003267,485.2112731933594,-5772.1923828125,366.6326904296875,99.13513946533203
219.250003267,485.2112731933594,-5772.1923828125,366.6326904296875,99.13513946533203
219.300003267,485.2112731933594,-5772.1923828125,366.6326904296875,99.13513946533203
