Time,pos x,pos y,pos z,vel,heading,ang vel z,lin acc x,lin acc y
95.550001423,-704.3507690429688,-3593.204833984375,364.2860412597656,-0.0015740076996735297,-135.39056396484375,-0.004686875268816948,0.003890958148986101,-0.0035068513825535774
95.550001423,-704.3507690429688,-3593.204833984375,364.2860412597656,-0.0015740076996735297,-135.39056396484375,-0.004686875268816948,0.003890958148986101,-0.0035068513825535774
95.600001424,-704.3507080078125,-3593.204833984375,364.2860107421875,-0.0015565016183245461,-135.39073181152344,-0.005244957748800516,0.001984265400096774,-0.0017548617906868458
95.600001424,-704.3507080078125,-3593.204833984375,364.2860107421875,-0.0015565016183245461,-135.39073181152344,-0.005244957748800516,0.001984265400096774,-0.0017548617906868458
95.600001424,-704.3507080078125,-3593.204833984375,364.2860107421875,-0.0015565016183245461,-135.39073181152344,-0.005244957748800516,0.001984265400096774,-0.0017548617906868458
95.600001424,-704.3507080078125,-3593.204833984375,364.2859802246094,-0.00013680979463970289,-135.39089965820312,-0.005954013671725988,0.0036370675079524517,-0.005325707606971264
95.650001425,-704.3507080078125,-3593.204833984375,364.2859802246094,-0.00013680979463970289,-135.39089965820312,-0.005954013671725988,0.0036370675079524517,-0.005325707606971264
95.650001425,-704.3507080078125,-3593.204833984375,364.2859802246094,-0.00013680979463970289,-135.39089965820312,-0.005954013671725988,0.0036370675079524517,-0.005325707606971264
95.700001426,-704.3507080078125,-3593.204833984375,364.2859802246094,-0.0006129836638137931,-135.3911590576172,-0.005154135171324015,-0.0024917859118431807,0.0013280273415148258
95.700001426,-704.3507080078125,-3593.204833984375,364.2859802246094,-0.0006129836638137931,-135.3911590576172,-0.005154135171324015,-0.0024917859118431807,0.0013280273415148258
95.700001426,-704.3507080078125,-3593.204833984375,364.2859802246094,-0.0006129836638137931,-135.3911590576172,-0.005154135171324015,-0.0024917859118431807,0.0013280273415148258
95.750001426,-704.3505859375,-3593.204833984375,364.2859802246094,-0.0005961873412161367,-135.39137268066406,-0.005636981222778559,0.0019355997210368514,7.339418516494334e-05
95.750001426,-704.3505859375,-3593.204833984375,364.2859802246094,-0.0005961873412161367,-135.39137268066406,-0.005636981222778559,0.0019355997210368514,7.339418516494334e-05
95.750001426,-704.3505859375,-3593.204833984375,364.2859802246094,-0.0005961873412161367,-135.39137268066406,-0.005636981222778559,0.0019355997210368514,7.339418516494334e-05
95.800001427,-704.3505859375,-3593.20458984375,364.2859802246094,-0.0008961296500729077,-135.3916015625,-0.00564127741381526,-0.0028058309108018875,0.00015704630641266704
95.800001427,-704.3505859375,-3593.20458984375,364.2859802246094,-0.0008961296500729077,-135.3916015625,-0.00564127741381526,-0.0028058309108018875,0.00015704630641266704
95.800001427,-704.3505859375,-3593.20458984375,364.2859802246094,-0.0008961296500729077,-135.3916015625,-0.00564127741381526,-0.0028058309108018875,0.00015704630641266704
95.850001428,-704.3505859375,-3593.20458984375,364.2859802246094,-0.0013500186141754966,-135.39187622070312,-0.005929009523242712,-0.0007309980574063957,0.0015931128291413188
