Time,pos x,pos y,pos z,vel,heading,ang vel z,lin acc x,lin acc y
267.80000399,524.2789306640625,-5912.35498046875,363.41998291015625,7.118105858564377,66.36640930175781,13.796584129333496,-11.544618606567383,-20.13080596923828
267.80000399,524.2789306640625,-5912.35498046875,363.41998291015625,7.118105858564377,66.36640930175781,13.796584129333496,-11.544618606567383,-20.13080596923828
267.80000399,524.2789306640625,-5912.35498046875,363.41998291015625,7.118105858564377,66.36640930175781,13.796584129333496,-11.544618606567383,-20.13080596923828
267.850003991,524.3616333007812,-5912.58056640625,363.4153747558594,5.4104302525520325,67.12190246582031,15.796407699584961,-12.366838455200195,-22.3319149017334
267.850003991,524.3616333007812,-5912.58056640625,363.4153747558594,5.4104302525520325,67.12190246582031,15.796407699584961,-12.366838455200195,-22.3319149017334
267.850003991,524.3616333007812,-5912.58056640625,363.4153747558594,5.4104302525520325,67.12190246582031,15.796407699584961,-12.366838455200195,-22.3319149017334
267.900003992,524.4151000976562,-5912.74658203125,363.4123840332031,3.6678697615861893,67.92056274414062,15.685178756713867,-11.474809646606445,-24.05553436279297
267.900003992,524.4151000976562,-5912.74658203125,363.4123840332031,3.6678697615861893,67.92056274414062,15.685178756713867,-11.474809646606445,-24.05553436279297
267.900003992,524.4151000976562,-5912.74658203125,363.4123840332031,3.6678697615861893,67.92056274414062,15.685178756713867,-11.474809646606445,-24.05553436279297
267.950003992,524.4434814453125,-5912.85107421875,363.4110107421875,1.9740978367626667,68.61431121826172,12.172865867614746,-9.239481925964355,-25.269975662231445
267.950003992,524.4434814453125,-5912.85107421875,363.4110107421875,1.9740978367626667,68.61431121826172,12.172865867614746,-9.239481925964355,-25.269975662231445
267.950003992,524.4434814453125,-5912.85107421875,363.4110107421875,1.9740978367626667,68.61431121826172,12.172865867614746,-9.239481925964355,-25.269975662231445
268.000003993,524.4542236328125,-5912.89111328125,363.4111328125,0.445229634642601,68.96633911132812,3.0155723094940186,-5.591533184051514,-25.62212371826172
268.000003993,524.4542236328125,-5912.89111328125,363.4111328125,0.445229634642601,68.96633911132812,3.0155723094940186,-5.591533184051514,-25.62212371826172
268.000003993,524.4542236328125,-5912.89111328125,363.4111328125,0.445229634642601,68.96633911132812,3.0155723094940186,-5.591533184051514,-25.62212371826172
268.050003994,524.455078125,-5912.892578125,363.41156005859375,-0.009972382220439613,68.97791290283203,0.0018778216326609254,-1.801146149635315,-7.505107402801514
268.050003994,524.455078125,-5912.892578125,363.41156005859375,-0.009972382220439613,68.97791290283203,0.0018778216326609254,-1.801146149635315,-7.505107402801514
268.050003994,524.455078125,-5912.892578125,363.41156005859375,-0.009972382220439613,68.97791290283203,0.0018778216326609254,-1.801146149635315,-7.505107402801514
268.100003995,524.4557495117188,-5912.892578125,363.4110107421875,-0.014984637615270913,68.97200775146484,-0.024549512192606926,0.11620085686445236,-0.23505884408950806
268.100003995,524.4557495117188,-5912.892578125,363.4110107421875,-0.014984637615270913,68.97200775146484,-0.024549512192606926,0.11620085686445236,-0.23505884408950806
268.100003995,524.4557495117188,-5912.892578125,363.4110107421875,-0.014984637615270913,68.97200775146484,-0.024549512192606926,0.11620085686445236,-0.23505884408950806
268.150003995,524.45654296875,-5912.89404296875,363.41009521484375,-0.014469840563833714,68.96875,-0.027352798730134964,0.07731740176677704,-0.09818107634782791
268.150003995,524.45654296875,-5912.89404296875,363.41009521484375,-0.014469840563833714,68.96875,-0.027352798730134964,0.07731740176677704,-0.09818107634782791
268.150003995,524.45654296875,-5912.89404296875,363.41009521484375,-0.014469840563833714,68.96875,-0.027352798730134964,0.07731740176677704,-0.09818107634782791
268.200003996,524.4573974609375,-5912.8955078125,363.4091796875,-0.012122340500354767,68.9668197631836,-0.020802034065127373,0.052642181515693665,-0.032407306134700775
268.200003996,524.4573974609375,-5912.8955078125,363.4091796875,-0.012122340500354767,68.9668197631836,-0.020802034065127373,0.052642181515693665,-0.032407306134700775
268.200003996,524.4573974609375,-5912.8955078125,363.4091796875,-0.012122340500354767,68.9668197631836,-0.020802034065127373,0.052642181515693665,-0.032407306134700775
268.200003996,524.4581298828125,-5912.89599609375,363.4083557128906,-0.011731962164049037,68.96588134765625,-0.014427813701331615,0.01328494492918253,0.007837414741516113
268.200003996,524.4581298828125,-5912.89599609375,363.4083557128906,-0.011731962164049037,68.96588134765625,-0.014427813701331615,0.01328494492918253,0.007837414741516113
268.200003996,524.4581298828125,-5912.89599609375,363.4083557128906,-0.011731962164049037,68.96588134765625,-0.014427813701331615,0.01328494492918253,0.007837414741516113
